"theta","vectors:0","vectors:1","vectors:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0084571,0.0024437,0.0064443,0.99996,1,0.040959,0.040959,0,0
0.0085656,0.0024161,0.0066301,0.99996,1,0.041958,0.041958,0,0
0.0086741,0.0023885,0.006816,0.99996,1,0.042957,0.042957,0,0
0.0087826,0.002361,0.0070018,0.99996,1,0.043956,0.043956,0,0
0.0088911,0.0023334,0.0071876,0.99996,1,0.044955,0.044955,0,0
0.0089996,0.0023059,0.0073734,0.99996,1,0.045954,0.045954,0,0
0.009108,0.0022783,0.0075592,0.99996,1,0.046953,0.046953,0,0
0.0092165,0.0022507,0.0077451,0.99995,1,0.047952,0.047952,0,0
0.009325,0.0022232,0.0079309,0.99995,1,0.048951,0.048951,0,0
0.0094335,0.0021956,0.0081167,0.99995,1,0.04995,0.04995,0,0
0.009542,0.0021681,0.0083025,0.99995,1,0.050949,0.050949,0,0
0.0096505,0.0021405,0.0084883,0.99995,1,0.051948,0.051948,0,0
0.009759,0.0021129,0.0086741,0.99995,1,0.052947,0.052947,0,0
0.0098675,0.0020854,0.00886,0.99995,1,0.053946,0.053946,0,0
0.0099759,0.0020578,0.0090458,0.99995,1,0.054945,0.054945,0,0
0.010084,0.0020302,0.0092316,0.99995,1,0.055944,0.055944,0,0
0.010193,0.0020027,0.0094174,0.99995,1,0.056943,0.056943,0,0
0.010301,0.0019751,0.0096032,0.99995,1,0.057942,0.057942,0,0
0.01041,0.0019476,0.009789,0.99994,1,0.058941,0.058941,0,0
0.010518,0.00192,0.0099749,0.99994,1,0.05994,0.05994,0,0
0.010627,0.0018924,0.010161,0.99994,1,0.060939,0.060939,0,0
0.010735,0.0018649,0.010346,0.99994,1,0.061938,0.061938,0,0
0.010844,0.0018373,0.010532,0.99994,1,0.062937,0.062937,0,0
0.010952,0.0018098,0.010718,0.99994,1,0.063936,0.063936,0,0
0.011062,0.0017824,0.010904,0.99994,1,0.064935,0.064935,0,0
0.011244,0.0017774,0.011084,0.99994,1,0.065934,0.065934,0,0
0.011424,0.0017845,0.011265,0.99993,1,0.066933,0.066933,0,0
0.011604,0.0017915,0.011445,0.99993,1,0.067932,0.067932,0,0
0.011784,0.0017986,0.011626,0.99993,1,0.068931,0.068931,0,0
0.011963,0.0018056,0.011806,0.99993,1,0.06993,0.06993,0,0
0.012143,0.0018127,0.011987,0.99992,1,0.070929,0.070929,0,0
0.012323,0.0018197,0.012167,0.99992,1,0.071928,0.071928,0,0
0.012503,0.0018267,0.012348,0.99992,1,0.072927,0.072927,0,0
0.012683,0.0018338,0.012528,0.99991,1,0.073926,0.073926,0,0
0.012862,0.0018408,0.012709,0.99991,1,0.074925,0.074925,0,0
0.013042,0.0018479,0.01289,0.99991,1,0.075924,0.075924,0,0
0.013222,0.0018549,0.01307,0.99991,1,0.076923,0.076923,0,0
0.013402,0.001862,0.013251,0.9999,1,0.077922,0.077922,0,0
0.013581,0.001869,0.013431,0.9999,1,0.078921,0.078921,0,0
0.013761,0.0018761,0.013612,0.9999,1,0.07992,0.07992,0,0
0.013941,0.0018831,0.013792,0.99989,1,0.080919,0.080919,0,0
0.014121,0.0018902,0.013973,0.99989,1,0.081918,0.081918,0,0
0.0143,0.0018972,0.014153,0.99989,1,0.082917,0.082917,0,0
0.01448,0.0019043,0.014334,0.99989,1,0.083916,0.083916,0,0
0.01466,0.0019113,0.014515,0.99988,1,0.084915,0.084915,0,0
0.01484,0.0019184,0.014695,0.99988,1,0.085914,0.085914,0,0
0.01502,0.0019254,0.014876,0.99988,1,0.086913,0.086913,0,0
0.015199,0.0019325,0.015056,0.99988,1,0.087912,0.087912,0,0
0.015379,0.0019395,0.015237,0.99987,1,0.088911,0.088911,0,0
0.015559,0.0019466,0.015417,0.99987,1,0.08991,0.08991,0,0
0.015739,0.0019536,0.015598,0.99987,1,0.090909,0.090909,0,0
0.015918,0.0019606,0.015778,0.99986,1,0.091908,0.091908,0,0
0.016098,0.0019677,0.015959,0.99986,1,0.092907,0.092907,0,0
0.016278,0.0019747,0.016139,0.99986,1,0.093906,0.093906,0,0
0.016458,0.0019818,0.01632,0.99986,1,0.094905,0.094905,0,0
0.016637,0.0019888,0.016501,0.99985,1,0.095904,0.095904,0,0
0.016817,0.0019959,0.016681,0.99985,1,0.096903,0.096903,0,0
0.016997,0.0020029,0.016862,0.99985,1,0.097902,0.097902,0,0
0.017177,0.00201,0.017042,0.99984,1,0.098901,0.098901,0,0
0.017356,0.002017,0.017223,0.99984,1,0.0999,0.0999,0,0
0.017536,0.0020241,0.017403,0.99984,1,0.1009,0.1009,0,0
0.017716,0.0020311,0.017584,0.99984,1,0.1019,0.1019,0,0
0.017896,0.0020382,0.017764,0.99983,1,0.1029,0.1029,0,0
0.018076,0.0020452,0.017945,0.99983,1,0.1039,0.1039,0,0
0.018255,0.0020523,0.018126,0.99983,1,0.1049,0.1049,0,0
0.018435,0.0020593,0.018306,0.99983,1,0.10589,0.10589,0,0
0.018615,0.0020664,0.018487,0.99982,1,0.10689,0.10689,0,0
0.018795,0.0020734,0.018667,0.99982,1,0.10789,0.10789,0,0
0.018974,0.0020805,0.018848,0.99982,1,0.10889,0.10889,0,0
0.019154,0.0020875,0.019028,0.99981,1,0.10989,0.10989,0,0
0.019334,0.0020946,0.019209,0.99981,1,0.11089,0.11089,0,0
0.019514,0.0021016,0.019389,0.99981,1,0.11189,0.11189,0,0
0.019693,0.0021086,0.01957,0.99981,1,0.11289,0.11289,0,0
0.019876,0.0021096,0.019755,0.9998,1,0.11389,0.11389,0,0
0.020066,0.0021001,0.019947,0.9998,1,0.11489,0.11489,0,0
0.020256,0.0020905,0.020138,0.99979,1,0.11588,0.11588,0,0
0.020446,0.002081,0.020329,0.99979,1,0.11688,0.11688,0,0
0.020636,0.0020715,0.020521,0.99978,1,0.11788,0.11788,0,0
0.020826,0.0020619,0.020712,0.99978,1,0.11888,0.11888,0,0
0.021016,0.0020524,0.020904,0.99977,1,0.11988,0.11988,0,0
0.021206,0.0020428,0.021095,0.99977,1,0.12088,0.12088,0,0
0.021396,0.0020333,0.021286,0.99977,1,0.12188,0.12188,0,0
0.021586,0.0020237,0.021478,0.99976,1,0.12288,0.12288,0,0
0.021776,0.0020142,0.021669,0.99976,1,0.12388,0.12388,0,0
0.021966,0.0020046,0.021861,0.99975,1,0.12488,0.12488,0,0
0.022156,0.0019951,0.022052,0.99975,1,0.12587,0.12587,0,0
0.022346,0.0019856,0.022243,0.99974,1,0.12687,0.12687,0,0
0.022536,0.001976,0.022435,0.99974,1,0.12787,0.12787,0,0
0.022726,0.0019665,0.022626,0.99973,1,0.12887,0.12887,0,0
0.022916,0.0019569,0.022818,0.99973,1,0.12987,0.12987,0,0
0.023106,0.0019474,0.023009,0.99972,1,0.13087,0.13087,0,0
0.023296,0.0019378,0.0232,0.99972,1,0.13187,0.13187,0,0
0.023486,0.0019283,0.023392,0.99971,1,0.13287,0.13287,0,0
0.023676,0.0019188,0.023583,0.99971,1,0.13387,0.13387,0,0
0.023866,0.0019092,0.023775,0.99971,1,0.13487,0.13487,0,0
0.024056,0.0018997,0.023966,0.9997,1,0.13586,0.13586,0,0
0.024246,0.0018901,0.024157,0.9997,1,0.13686,0.13686,0,0
0.024436,0.0018806,0.024349,0.99969,1,0.13786,0.13786,0,0
0.024626,0.001871,0.02454,0.99969,1,0.13886,0.13886,0,0
0.024816,0.0018615,0.024732,0.99968,1,0.13986,0.13986,0,0
0.025006,0.0018519,0.024923,0.99968,1,0.14086,0.14086,0,0
0.025196,0.0018424,0.025114,0.99967,1,0.14186,0.14186,0,0
0.025386,0.0018329,0.025306,0.99967,1,0.14286,0.14286,0,0
0.025575,0.0018233,0.025497,0.99966,1,0.14386,0.14386,0,0
0.025765,0.0018138,0.025689,0.99966,1,0.14486,0.14486,0,0
0.025955,0.0018042,0.02588,0.99965,1,0.14585,0.14585,0,0
0.026145,0.0017947,0.026071,0.99965,1,0.14685,0.14685,0,0
0.026335,0.0017851,0.026263,0.99965,1,0.14785,0.14785,0,0
0.026525,0.0017756,0.026454,0.99964,1,0.14885,0.14885,0,0
0.026715,0.0017661,0.026646,0.99964,1,0.14985,0.14985,0,0
0.026905,0.0017565,0.026837,0.99963,1,0.15085,0.15085,0,0
0.027095,0.001747,0.027028,0.99963,1,0.15185,0.15185,0,0
0.027285,0.0017374,0.02722,0.99962,1,0.15285,0.15285,0,0
0.027475,0.0017279,0.027411,0.99962,1,0.15385,0.15385,0,0
0.027665,0.0017183,0.027603,0.99961,1,0.15484,0.15484,0,0
0.027855,0.0017088,0.027794,0.99961,1,0.15584,0.15584,0,0
0.028045,0.0016992,0.027985,0.9996,1,0.15684,0.15684,0,0
0.028235,0.0016897,0.028177,0.9996,1,0.15784,0.15784,0,0
0.028425,0.0016802,0.028368,0.99959,1,0.15884,0.15884,0,0
0.028615,0.0016706,0.02856,0.99959,1,0.15984,0.15984,0,0
0.028812,0.0016643,0.028758,0.99958,1,0.16084,0.16084,0,0
0.02902,0.0016628,0.028966,0.99958,1,0.16184,0.16184,0,0
0.029229,0.0016613,0.029175,0.99957,1,0.16284,0.16284,0,0
0.029437,0.0016598,0.029384,0.99956,1,0.16384,0.16384,0,0
0.029646,0.0016582,0.029592,0.99956,1,0.16484,0.16484,0,0
0.029854,0.0016567,0.029801,0.99955,1,0.16583,0.16583,0,0
0.030063,0.0016552,0.03001,0.99954,1,0.16683,0.16683,0,0
0.030271,0.0016537,0.030218,0.99953,1,0.16783,0.16783,0,0
0.03048,0.0016521,0.030427,0.99953,1,0.16883,0.16883,0,0
0.030688,0.0016506,0.030635,0.99952,1,0.16983,0.16983,0,0
0.030897,0.0016491,0.030844,0.99951,1,0.17083,0.17083,0,0
0.031105,0.0016476,0.031053,0.99951,1,0.17183,0.17183,0,0
0.031314,0.0016461,0.031261,0.9995,1,0.17283,0.17283,0,0
0.031522,0.0016445,0.03147,0.99949,1,0.17383,0.17383,0,0
0.031731,0.001643,0.031679,0.99948,1,0.17482,0.17482,0,0
0.031939,0.0016415,0.031887,0.99948,1,0.17582,0.17582,0,0
0.032148,0.00164,0.032096,0.99947,1,0.17682,0.17682,0,0
0.032356,0.0016384,0.032305,0.99946,1,0.17782,0.17782,0,0
0.032565,0.0016369,0.032513,0.99946,1,0.17882,0.17882,0,0
0.032773,0.0016354,0.032722,0.99945,1,0.17982,0.17982,0,0
0.032982,0.0016339,0.03293,0.99944,1,0.18082,0.18082,0,0
0.03319,0.0016323,0.033139,0.99943,1,0.18182,0.18182,0,0
0.033399,0.0016308,0.033348,0.99943,1,0.18282,0.18282,0,0
0.033607,0.0016293,0.033556,0.99942,1,0.18382,0.18382,0,0
0.033816,0.0016278,0.033765,0.99941,1,0.18482,0.18482,0,0
0.034024,0.0016263,0.033974,0.99941,1,0.18581,0.18581,0,0
0.034233,0.0016247,0.034182,0.9994,1,0.18681,0.18681,0,0
0.034441,0.0016232,0.034391,0.99939,1,0.18781,0.18781,0,0
0.03465,0.0016217,0.0346,0.99938,1,0.18881,0.18881,0,0
0.034858,0.0016202,0.034808,0.99938,1,0.18981,0.18981,0,0
0.035067,0.0016186,0.035017,0.99937,1,0.19081,0.19081,0,0
0.035275,0.0016171,0.035225,0.99936,1,0.19181,0.19181,0,0
0.035484,0.0016156,0.035434,0.99936,1,0.19281,0.19281,0,0
0.035692,0.0016141,0.035643,0.99935,1,0.19381,0.19381,0,0
0.035901,0.0016125,0.035851,0.99934,1,0.1948,0.1948,0,0
0.036109,0.001611,0.03606,0.99933,1,0.1958,0.1958,0,0
0.036318,0.0016095,0.036269,0.99933,1,0.1968,0.1968,0,0
0.036526,0.001608,0.036477,0.99932,1,0.1978,0.1978,0,0
0.036735,0.0016065,0.036686,0.99931,1,0.1988,0.1988,0,0
0.036943,0.0016049,0.036895,0.99931,1,0.1998,0.1998,0,0
0.037152,0.0016034,0.037103,0.9993,1,0.2008,0.2008,0,0
0.037361,0.0016019,0.037312,0.99929,1,0.2018,0.2018,0,0
0.037569,0.0016004,0.03752,0.99929,1,0.2028,0.2028,0,0
0.037778,0.0015988,0.037729,0.99928,1,0.2038,0.2038,0,0
0.037986,0.0015973,0.037938,0.99927,1,0.2048,0.2048,0,0
0.038195,0.0015958,0.038146,0.99926,1,0.20579,0.20579,0,0
0.038403,0.0015943,0.038355,0.99926,1,0.20679,0.20679,0,0
0.038612,0.0015927,0.038564,0.99925,1,0.20779,0.20779,0,0
0.03882,0.0015912,0.038772,0.99924,1,0.20879,0.20879,0,0
0.039029,0.0015897,0.038981,0.99924,1,0.20979,0.20979,0,0
0.039237,0.0015882,0.039189,0.99923,1,0.21079,0.21079,0,0
0.039446,0.0015867,0.039398,0.99922,1,0.21179,0.21179,0,0
0.039654,0.0015851,0.039607,0.99921,1,0.21279,0.21279,0,0
0.039876,0.0015806,0.039829,0.9992,1,0.21379,0.21379,0,0
0.040107,0.0015787,0.04006,0.99919,1,0.21479,0.21479,0,0
0.040339,0.0015768,0.040292,0.99918,1,0.21578,0.21578,0,0
0.04057,0.0015749,0.040523,0.99917,1,0.21678,0.21678,0,0
0.040801,0.0015729,0.040755,0.99916,1,0.21778,0.21778,0,0
0.041033,0.001571,0.040986,0.99915,1,0.21878,0.21878,0,0
0.041264,0.0015691,0.041217,0.99914,1,0.21978,0.21978,0,0
0.041495,0.0015672,0.041449,0.99913,1,0.22078,0.22078,0,0
0.041726,0.0015653,0.04168,0.99912,1,0.22178,0.22178,0,0
0.041958,0.0015634,0.041912,0.99911,1,0.22278,0.22278,0,0
0.042189,0.0015615,0.042143,0.9991,1,0.22378,0.22378,0,0
0.04242,0.0015596,0.042375,0.99909,1,0.22478,0.22478,0,0
0.042652,0.0015577,0.042606,0.99908,1,0.22577,0.22577,0,0
0.042883,0.0015558,0.042838,0.99907,1,0.22677,0.22677,0,0
0.043114,0.0015539,0.043069,0.99906,1,0.22777,0.22777,0,0
0.043346,0.0015519,0.0433,0.99905,1,0.22877,0.22877,0,0
0.043577,0.00155,0.043532,0.99904,1,0.22977,0.22977,0,0
0.043808,0.0015481,0.043763,0.99903,1,0.23077,0.23077,0,0
0.044039,0.0015462,0.043995,0.99902,1,0.23177,0.23177,0,0
0.044271,0.0015443,0.044226,0.999,1,0.23277,0.23277,0,0
0.044502,0.0015424,0.044458,0.99899,1,0.23377,0.23377,0,0
0.044733,0.0015405,0.044689,0.99898,1,0.23477,0.23477,0,0
0.044965,0.0015386,0.04492,0.99897,1,0.23576,0.23576,0,0
0.045196,0.0015367,0.045152,0.99896,1,0.23676,0.23676,0,0
0.045427,0.0015348,0.045383,0.99895,1,0.23776,0.23776,0,0
0.045659,0.0015329,0.045615,0.99894,1,0.23876,0.23876,0,0
0.04589,0.0015309,0.045846,0.99893,1,0.23976,0.23976,0,0
0.046121,0.001529,0.046078,0.99892,1,0.24076,0.24076,0,0
0.046352,0.0015271,0.046309,0.99891,1,0.24176,0.24176,0,0
0.046584,0.0015252,0.04654,0.9989,1,0.24276,0.24276,0,0
0.046816,0.0015233,0.046772,0.99889,1,0.24376,0.24376,0,0
0.047047,0.0015213,0.047003,0.99888,1,0.24475,0.24475,0,0
0.047279,0.0015194,0.047235,0.99887,1,0.24575,0.24575,0,0
0.047511,0.0015175,0.047466,0.99886,1,0.24675,0.24675,0,0
0.047742,0.0015155,0.047698,0.99885,1,0.24775,0.24775,0,0
0.047974,0.0015136,0.047929,0.99884,1,0.24875,0.24875,0,0
0.048206,0.0015116,0.048161,0.99883,1,0.24975,0.24975,0,0
0.048437,0.0015097,0.048392,0.99882,1,0.25075,0.25075,0,0
0.048669,0.0015078,0.048623,0.9988,1,0.25175,0.25175,0,0
0.048901,0.0015058,0.048855,0.99879,1,0.25275,0.25275,0,0
0.049132,0.0015039,0.049086,0.99878,1,0.25375,0.25375,0,0
0.049364,0.001502,0.049318,0.99877,1,0.25475,0.25475,0,0
0.049596,0.0015,0.049549,0.99876,1,0.25574,0.25574,0,0
0.049827,0.0014981,0.049781,0.99875,1,0.25674,0.25674,0,0
0.050059,0.0014962,0.050012,0.99874,1,0.25774,0.25774,0,0
0.05029,0.0014942,0.050243,0.99873,1,0.25874,0.25874,0,0
0.050522,0.0014923,0.050475,0.99872,1,0.25974,0.25974,0,0
0.050754,0.0014904,0.050706,0.99871,1,0.26074,0.26074,0,0
0.050985,0.0014884,0.050938,0.9987,1,0.26174,0.26174,0,0
0.051217,0.0014865,0.051169,0.99869,1,0.26274,0.26274,0,0
0.051462,0.0014837,0.051415,0.99868,1,0.26374,0.26374,0,0
0.051711,0.001478,0.051664,0.99866,1,0.26474,0.26474,0,0
0.051961,0.0014722,0.051913,0.99865,1,0.26573,0.26573,0,0
0.05221,0.0014664,0.052162,0.99863,1,0.26673,0.26673,0,0
0.052459,0.0014606,0.052411,0.99862,1,0.26773,0.26773,0,0
0.052709,0.0014548,0.05266,0.9986,1,0.26873,0.26873,0,0
0.052958,0.001449,0.052909,0.99859,1,0.26973,0.26973,0,0
0.053207,0.0014432,0.053159,0.99857,1,0.27073,0.27073,0,0
0.053457,0.0014375,0.053408,0.99856,1,0.27173,0.27173,0,0
0.053706,0.0014317,0.053657,0.99855,1,0.27273,0.27273,0,0
0.053955,0.0014259,0.053906,0.99853,1,0.27373,0.27373,0,0
0.054205,0.0014201,0.054155,0.99852,1,0.27472,0.27472,0,0
0.054454,0.0014143,0.054404,0.9985,1,0.27572,0.27572,0,0
0.054703,0.0014085,0.054653,0.99849,1,0.27672,0.27672,0,0
0.054953,0.0014027,0.054902,0.99847,1,0.27772,0.27772,0,0
0.055202,0.001397,0.055152,0.99846,1,0.27872,0.27872,0,0
0.055451,0.0013912,0.055401,0.99845,1,0.27972,0.27972,0,0
0.055701,0.0013854,0.05565,0.99843,1,0.28072,0.28072,0,0
0.05595,0.0013796,0.055899,0.99842,1,0.28172,0.28172,0,0
0.056199,0.0013738,0.056148,0.9984,1,0.28272,0.28272,0,0
0.056449,0.001368,0.056397,0.99839,1,0.28372,0.28372,0,0
0.056698,0.0013622,0.056646,0.99837,1,0.28471,0.28471,0,0
0.056948,0.0013565,0.056896,0.99836,1,0.28571,0.28571,0,0
0.057197,0.0013507,0.057145,0.99834,1,0.28671,0.28671,0,0
0.057446,0.0013449,0.057394,0.99833,1,0.28771,0.28771,0,0
0.057696,0.0013391,0.057643,0.99832,1,0.28871,0.28871,0,0
0.057945,0.0013333,0.057892,0.9983,1,0.28971,0.28971,0,0
0.058194,0.0013275,0.058141,0.99829,1,0.29071,0.29071,0,0
0.058444,0.0013217,0.05839,0.99827,1,0.29171,0.29171,0,0
0.058693,0.001316,0.058639,0.99826,1,0.29271,0.29271,0,0
0.058942,0.0013102,0.058889,0.99824,1,0.29371,0.29371,0,0
0.059192,0.0013044,0.059138,0.99823,1,0.29471,0.29471,0,0
0.059441,0.0012986,0.059387,0.99822,1,0.2957,0.2957,0,0
0.05969,0.0012928,0.059636,0.9982,1,0.2967,0.2967,0,0
0.05994,0.001287,0.059885,0.99819,1,0.2977,0.2977,0,0
0.060189,0.0012812,0.060134,0.99817,1,0.2987,0.2987,0,0
0.060438,0.0012755,0.060383,0.99816,1,0.2997,0.2997,0,0
0.060688,0.0012697,0.060633,0.99814,1,0.3007,0.3007,0,0
0.060937,0.0012639,0.060882,0.99813,1,0.3017,0.3017,0,0
0.061186,0.0012581,0.061131,0.99812,1,0.3027,0.3027,0,0
0.061436,0.0012523,0.06138,0.9981,1,0.3037,0.3037,0,0
0.061685,0.0012465,0.061629,0.99809,1,0.3047,0.3047,0,0
0.061935,0.0012407,0.061878,0.99807,1,0.30569,0.30569,0,0
0.062184,0.001235,0.062127,0.99806,1,0.30669,0.30669,0,0
0.062433,0.0012292,0.062376,0.99804,1,0.30769,0.30769,0,0
0.062683,0.0012234,0.062626,0.99803,1,0.30869,0.30869,0,0
0.062932,0.0012176,0.062875,0.99801,1,0.30969,0.30969,0,0
0.063181,0.0012118,0.063124,0.998,1,0.31069,0.31069,0,0
0.063431,0.001206,0.063373,0.99799,1,0.31169,0.31169,0,0
0.06368,0.0012002,0.063622,0.99797,1,0.31269,0.31269,0,0
0.063938,0.0011974,0.063881,0.99796,1,0.31369,0.31369,0,0
0.064226,0.0011947,0.064168,0.99794,1,0.31469,0.31469,0,0
0.064515,0.0011919,0.064456,0.99791,1,0.31568,0.31568,0,0
0.064803,0.0011891,0.064743,0.99789,1,0.31668,0.31668,0,0
0.065091,0.0011863,0.065031,0.99787,1,0.31768,0.31768,0,0
0.065379,0.0011836,0.065318,0.99785,1,0.31868,0.31868,0,0
0.065667,0.0011808,0.065606,0.99783,1,0.31968,0.31968,0,0
0.065955,0.001178,0.065893,0.99781,1,0.32068,0.32068,0,0
0.066243,0.0011753,0.066181,0.99779,1,0.32168,0.32168,0,0
0.066531,0.0011725,0.066468,0.99777,1,0.32268,0.32268,0,0
0.066819,0.0011697,0.066755,0.99775,1,0.32368,0.32368,0,0
0.067107,0.001167,0.067043,0.99773,1,0.32467,0.32467,0,0
0.067395,0.0011642,0.06733,0.99771,1,0.32567,0.32567,0,0
0.067684,0.0011614,0.067618,0.99769,1,0.32667,0.32667,0,0
0.067972,0.0011586,0.067905,0.99767,1,0.32767,0.32767,0,0
0.06826,0.0011559,0.068193,0.99765,1,0.32867,0.32867,0,0
0.068548,0.0011531,0.06848,0.99763,1,0.32967,0.32967,0,0
0.068836,0.0011503,0.068768,0.99761,1,0.33067,0.33067,0,0
0.069124,0.0011476,0.069055,0.99759,1,0.33167,0.33167,0,0
0.069412,0.0011448,0.069343,0.99757,1,0.33267,0.33267,0,0
0.0697,0.001142,0.06963,0.99755,1,0.33367,0.33367,0,0
0.069988,0.0011393,0.069918,0.99752,1,0.33467,0.33467,0,0
0.070276,0.0011365,0.070205,0.9975,1,0.33566,0.33566,0,0
0.070565,0.0011337,0.070493,0.99748,1,0.33666,0.33666,0,0
0.070853,0.001131,0.07078,0.99746,1,0.33766,0.33766,0,0
0.071141,0.0011282,0.071068,0.99744,1,0.33866,0.33866,0,0
0.071429,0.0011254,0.071355,0.99742,1,0.33966,0.33966,0,0
0.071717,0.0011226,0.071643,0.9974,1,0.34066,0.34066,0,0
0.072005,0.0011199,0.07193,0.99738,1,0.34166,0.34166,0,0
0.072293,0.0011171,0.072218,0.99736,1,0.34266,0.34266,0,0
0.072581,0.0011143,0.072505,0.99734,1,0.34366,0.34366,0,0
0.072869,0.0011116,0.072792,0.99732,1,0.34466,0.34466,0,0
0.073157,0.0011088,0.07308,0.9973,1,0.34565,0.34565,0,0
0.073445,0.001106,0.073367,0.99728,1,0.34665,0.34665,0,0
0.073734,0.0011033,0.073655,0.99726,1,0.34765,0.34765,0,0
0.074022,0.0011005,0.073942,0.99724,1,0.34865,0.34865,0,0
0.07431,0.0010977,0.07423,0.99722,1,0.34965,0.34965,0,0
0.074598,0.0010949,0.074517,0.9972,1,0.35065,0.35065,0,0
0.074886,0.0010922,0.074805,0.99718,1,0.35165,0.35165,0,0
0.075174,0.0010894,0.075092,0.99716,1,0.35265,0.35265,0,0
0.075462,0.0010866,0.07538,0.99713,1,0.35365,0.35365,0,0
0.07575,0.0010839,0.075667,0.99711,1,0.35465,0.35465,0,0
0.076038,0.0010811,0.075955,0.99709,1,0.35564,0.35564,0,0
0.076326,0.0010783,0.076242,0.99707,1,0.35664,0.35664,0,0
0.076615,0.0010756,0.07653,0.99705,1,0.35764,0.35764,0,0
0.076903,0.0010728,0.076817,0.99703,1,0.35864,0.35864,0,0
0.077191,0.00107,0.077105,0.99701,1,0.35964,0.35964,0,0
0.077479,0.0010672,0.077392,0.99699,1,0.36064,0.36064,0,0
0.077767,0.0010645,0.07768,0.99697,1,0.36164,0.36164,0,0
0.078055,0.0010617,0.077967,0.99695,1,0.36264,0.36264,0,0
0.078343,0.0010589,0.078254,0.99693,1,0.36364,0.36364,0,0
0.078631,0.0010562,0.078542,0.99691,1,0.36463,0.36463,0,0
0.078939,0.0010544,0.078849,0.99688,1,0.36563,0.36563,0,0
0.079259,0.0010518,0.079168,0.99686,1,0.36663,0.36663,0,0
0.07958,0.0010492,0.079487,0.99683,1,0.36763,0.36763,0,0
0.0799,0.0010466,0.079807,0.9968,1,0.36863,0.36863,0,0
0.080221,0.0010439,0.080126,0.99677,1,0.36963,0.36963,0,0
0.080541,0.0010413,0.080445,0.99674,1,0.37063,0.37063,0,0
0.080862,0.0010387,0.080765,0.99672,1,0.37163,0.37163,0,0
0.081182,0.0010361,0.081084,0.99669,1,0.37263,0.37263,0,0
