"theta","vectors:0","vectors:1","vectors:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0053181,8.0442e-05,0.0053115,0.99998,1,0.080919,0.080919,0,0
0.0053917,8.1808e-05,0.0053852,0.99998,1,0.081918,0.081918,0,0
0.0054653,8.3173e-05,0.0054588,0.99998,1,0.082917,0.082917,0,0
0.0055389,8.4539e-05,0.0055324,0.99998,1,0.083916,0.083916,0,0
0.0056124,8.5905e-05,0.0056061,0.99998,1,0.084915,0.084915,0,0
0.005686,8.727e-05,0.0056797,0.99998,1,0.085914,0.085914,0,0
0.0057596,8.8636e-05,0.0057533,0.99998,1,0.086913,0.086913,0,0
0.0058332,9.0001e-05,0.005827,0.99998,1,0.087912,0.087912,0,0
0.0059068,9.1367e-05,0.0059006,0.99998,1,0.088911,0.088911,0,0
0.0059804,9.2733e-05,0.0059743,0.99998,1,0.08991,0.08991,0,0
0.006054,9.4098e-05,0.0060479,0.99998,1,0.090909,0.090909,0,0
0.0061276,9.5464e-05,0.0061215,0.99998,1,0.091908,0.091908,0,0
0.0062011,9.6829e-05,0.0061952,0.99998,1,0.092907,0.092907,0,0
0.0062747,9.8195e-05,0.0062688,0.99998,1,0.093906,0.093906,0,0
0.0063483,9.9561e-05,0.0063424,0.99998,1,0.094905,0.094905,0,0
0.0064219,0.00010093,0.0064161,0.99998,1,0.095904,0.095904,0,0
0.0064955,0.00010229,0.0064897,0.99998,1,0.096903,0.096903,0,0
0.0065691,0.00010366,0.0065633,0.99998,1,0.097902,0.097902,0,0
0.0066427,0.00010502,0.006637,0.99998,1,0.098901,0.098901,0,0
0.0067163,0.00010639,0.0067106,0.99998,1,0.0999,0.0999,0,0
0.0067898,0.00010775,0.0067842,0.99998,1,0.1009,0.1009,0,0
0.0068634,0.00010912,0.0068579,0.99998,1,0.1019,0.1019,0,0
0.006937,0.00011049,0.0069315,0.99997,1,0.1029,0.1029,0,0
0.0070106,0.00011185,0.0070051,0.99997,1,0.1039,0.1039,0,0
0.0070842,0.00011322,0.0070788,0.99997,1,0.1049,0.1049,0,0
0.0071578,0.00011458,0.0071524,0.99997,1,0.10589,0.10589,0,0
0.0072314,0.00011595,0.007226,0.99997,1,0.10689,0.10689,0,0
0.0073049,0.00011731,0.0072997,0.99997,1,0.10789,0.10789,0,0
0.0073785,0.00011868,0.0073733,0.99997,1,0.10889,0.10889,0,0
0.0074521,0.00012004,0.0074469,0.99997,1,0.10989,0.10989,0,0
0.0075257,0.00012141,0.0075206,0.99997,1,0.11089,0.11089,0,0
0.0075993,0.00012278,0.0075942,0.99997,1,0.11189,0.11189,0,0
0.0076729,0.00012414,0.0076678,0.99997,1,0.11289,0.11289,0,0
0.0077462,0.00012452,0.0077422,0.99997,1,0.11389,0.11389,0,0
0.0078235,0.00012461,0.0078196,0.99997,1,0.11489,0.11489,0,0
0.0079008,0.00012469,0.0078969,0.99997,1,0.11588,0.11588,0,0
0.0079781,0.00012478,0.0079743,0.99997,1,0.11688,0.11688,0,0
0.0080555,0.00012487,0.0080516,0.99997,1,0.11788,0.11788,0,0
0.0081328,0.00012496,0.008129,0.99997,1,0.11888,0.11888,0,0
0.0082101,0.00012505,0.0082063,0.99997,1,0.11988,0.11988,0,0
0.0082874,0.00012513,0.0082837,0.99996,1,0.12088,0.12088,0,0
0.0083647,0.00012522,0.008361,0.99996,1,0.12188,0.12188,0,0
0.008442,0.00012531,0.0084384,0.99996,1,0.12288,0.12288,0,0
0.0085193,0.0001254,0.0085157,0.99996,1,0.12388,0.12388,0,0
0.0085966,0.00012549,0.0085931,0.99996,1,0.12488,0.12488,0,0
0.0086739,0.00012557,0.0086704,0.99996,1,0.12587,0.12587,0,0
0.0087513,0.00012566,0.0087478,0.99996,1,0.12687,0.12687,0,0
0.0088286,0.00012575,0.0088251,0.99996,1,0.12787,0.12787,0,0
0.0089059,0.00012584,0.0089025,0.99996,1,0.12887,0.12887,0,0
0.0089832,0.00012593,0.0089798,0.99996,1,0.12987,0.12987,0,0
0.0090605,0.00012601,0.0090572,0.99996,1,0.13087,0.13087,0,0
0.0091378,0.0001261,0.0091346,0.99996,1,0.13187,0.13187,0,0
0.0092151,0.00012619,0.0092119,0.99996,1,0.13287,0.13287,0,0
0.0092924,0.00012628,0.0092893,0.99996,1,0.13387,0.13387,0,0
0.0093698,0.00012637,0.0093666,0.99995,1,0.13487,0.13487,0,0
0.0094471,0.00012645,0.009444,0.99995,1,0.13586,0.13586,0,0
0.0095244,0.00012654,0.0095213,0.99995,1,0.13686,0.13686,0,0
0.0096017,0.00012663,0.0095987,0.99995,1,0.13786,0.13786,0,0
0.009679,0.00012672,0.009676,0.99995,1,0.13886,0.13886,0,0
0.0097563,0.00012681,0.0097534,0.99995,1,0.13986,0.13986,0,0
0.0098336,0.00012689,0.0098307,0.99995,1,0.14086,0.14086,0,0
0.0099109,0.00012698,0.0099081,0.99995,1,0.14186,0.14186,0,0
0.0099883,0.00012707,0.0099854,0.99995,1,0.14286,0.14286,0,0
0.010066,0.00012716,0.010063,0.99995,1,0.14386,0.14386,0,0
0.010143,0.00012725,0.01014,0.99995,1,0.14486,0.14486,0,0
0.01022,0.00012733,0.010217,0.99995,1,0.14585,0.14585,0,0
0.010298,0.00012742,0.010295,0.99995,1,0.14685,0.14685,0,0
0.010375,0.00012751,0.010372,0.99995,1,0.14785,0.14785,0,0
0.010452,0.0001276,0.01045,0.99994,1,0.14885,0.14885,0,0
0.010529,0.00012769,0.010527,0.99994,1,0.14985,0.14985,0,0
0.010607,0.00012777,0.010604,0.99994,1,0.15085,0.15085,0,0
0.010684,0.00012786,0.010682,0.99994,1,0.15185,0.15185,0,0
0.010761,0.00012795,0.010759,0.99994,1,0.15285,0.15285,0,0
0.010839,0.00012804,0.010836,0.99994,1,0.15385,0.15385,0,0
0.010916,0.00012813,0.010914,0.99994,1,0.15484,0.15484,0,0
0.010993,0.00012821,0.010991,0.99994,1,0.15584,0.15584,0,0
0.011071,0.0001283,0.011068,0.99994,1,0.15684,0.15684,0,0
0.011148,0.00012839,0.011146,0.99994,1,0.15784,0.15784,0,0
0.011225,0.00012848,0.011223,0.99994,1,0.15884,0.15884,0,0
0.011303,0.00012857,0.0113,0.99994,1,0.15984,0.15984,0,0
0.011385,0.0001283,0.011384,0.99994,1,0.16084,0.16084,0,0
0.011477,0.00012826,0.011475,0.99993,1,0.16184,0.16184,0,0
0.011568,0.00012821,0.011566,0.99993,1,0.16284,0.16284,0,0
0.011659,0.00012817,0.011657,0.99993,1,0.16384,0.16384,0,0
0.011751,0.00012812,0.011749,0.99993,1,0.16484,0.16484,0,0
0.011842,0.00012808,0.01184,0.99993,1,0.16583,0.16583,0,0
0.011933,0.00012803,0.011931,0.99993,1,0.16683,0.16683,0,0
0.012024,0.00012799,0.012022,0.99993,1,0.16783,0.16783,0,0
0.012116,0.00012794,0.012114,0.99993,1,0.16883,0.16883,0,0
0.012207,0.0001279,0.012205,0.99992,1,0.16983,0.16983,0,0
0.012298,0.00012785,0.012296,0.99992,1,0.17083,0.17083,0,0
0.01239,0.00012781,0.012387,0.99992,1,0.17183,0.17183,0,0
0.012481,0.00012776,0.012479,0.99992,1,0.17283,0.17283,0,0
0.012572,0.00012772,0.01257,0.99992,1,0.17383,0.17383,0,0
0.012664,0.00012767,0.012661,0.99992,1,0.17482,0.17482,0,0
0.012755,0.00012762,0.012753,0.99992,1,0.17582,0.17582,0,0
0.012846,0.00012758,0.012844,0.99992,1,0.17682,0.17682,0,0
0.012937,0.00012753,0.012935,0.99991,1,0.17782,0.17782,0,0
0.013029,0.00012749,0.013026,0.99991,1,0.17882,0.17882,0,0
0.01312,0.00012744,0.013118,0.99991,1,0.17982,0.17982,0,0
0.013211,0.0001274,0.013209,0.99991,1,0.18082,0.18082,0,0
0.013303,0.00012735,0.0133,0.99991,1,0.18182,0.18182,0,0
0.013394,0.00012731,0.013391,0.99991,1,0.18282,0.18282,0,0
0.013485,0.00012726,0.013483,0.99991,1,0.18382,0.18382,0,0
0.013577,0.00012722,0.013574,0.9999,1,0.18482,0.18482,0,0
0.013668,0.00012717,0.013665,0.9999,1,0.18581,0.18581,0,0
0.013759,0.00012713,0.013756,0.9999,1,0.18681,0.18681,0,0
0.01385,0.00012708,0.013848,0.9999,1,0.18781,0.18781,0,0
0.013942,0.00012704,0.013939,0.9999,1,0.18881,0.18881,0,0
0.014033,0.00012699,0.01403,0.9999,1,0.18981,0.18981,0,0
0.014124,0.00012695,0.014121,0.9999,1,0.19081,0.19081,0,0
0.014216,0.0001269,0.014213,0.9999,1,0.19181,0.19181,0,0
0.014307,0.00012686,0.014304,0.99989,1,0.19281,0.19281,0,0
0.014398,0.00012681,0.014395,0.99989,1,0.19381,0.19381,0,0
0.01449,0.00012677,0.014487,0.99989,1,0.1948,0.1948,0,0
0.014581,0.00012672,0.014578,0.99989,1,0.1958,0.1958,0,0
0.014672,0.00012668,0.014669,0.99989,1,0.1968,0.1968,0,0
0.014764,0.00012663,0.01476,0.99989,1,0.1978,0.1978,0,0
0.014855,0.00012659,0.014852,0.99989,1,0.1988,0.1988,0,0
0.014946,0.00012654,0.014943,0.99989,1,0.1998,0.1998,0,0
0.015037,0.0001265,0.015034,0.99988,1,0.2008,0.2008,0,0
0.015129,0.00012645,0.015125,0.99988,1,0.2018,0.2018,0,0
0.01522,0.00012641,0.015217,0.99988,1,0.2028,0.2028,0,0
0.015311,0.00012636,0.015308,0.99988,1,0.2038,0.2038,0,0
0.015403,0.00012632,0.015399,0.99988,1,0.2048,0.2048,0,0
0.015494,0.00012627,0.01549,0.99988,1,0.20579,0.20579,0,0
0.015585,0.00012623,0.015582,0.99988,1,0.20679,0.20679,0,0
0.015677,0.00012618,0.015673,0.99988,1,0.20779,0.20779,0,0
0.015768,0.00012614,0.015764,0.99987,1,0.20879,0.20879,0,0
0.015859,0.00012609,0.015855,0.99987,1,0.20979,0.20979,0,0
0.01595,0.00012605,0.015947,0.99987,1,0.21079,0.21079,0,0
0.016042,0.000126,0.016038,0.99987,1,0.21179,0.21179,0,0
0.016133,0.00012596,0.016129,0.99987,1,0.21279,0.21279,0,0
0.016234,0.000125,0.01623,0.99987,1,0.21379,0.21379,0,0
0.016342,0.00012558,0.016338,0.99987,1,0.21479,0.21479,0,0
0.01645,0.00012617,0.016446,0.99986,1,0.21578,0.21578,0,0
0.016558,0.00012675,0.016554,0.99986,1,0.21678,0.21678,0,0
0.016666,0.00012733,0.016663,0.99986,1,0.21778,0.21778,0,0
0.016774,0.00012791,0.016771,0.99986,1,0.21878,0.21878,0,0
0.016882,0.0001285,0.016879,0.99986,1,0.21978,0.21978,0,0
0.01699,0.00012908,0.016987,0.99985,1,0.22078,0.22078,0,0
0.017098,0.00012966,0.017095,0.99985,1,0.22178,0.22178,0,0
0.017206,0.00013025,0.017203,0.99985,1,0.22278,0.22278,0,0
0.017314,0.00013083,0.017311,0.99985,1,0.22378,0.22378,0,0
0.017422,0.00013141,0.017419,0.99985,1,0.22478,0.22478,0,0
0.01753,0.00013199,0.017527,0.99984,1,0.22577,0.22577,0,0
0.017638,0.00013258,0.017635,0.99984,1,0.22677,0.22677,0,0
0.017746,0.00013316,0.017743,0.99984,1,0.22777,0.22777,0,0
0.017854,0.00013374,0.017851,0.99984,1,0.22877,0.22877,0,0
0.017962,0.00013433,0.017959,0.99984,1,0.22977,0.22977,0,0
0.01807,0.00013491,0.018068,0.99983,1,0.23077,0.23077,0,0
0.018178,0.00013549,0.018176,0.99983,1,0.23177,0.23177,0,0
0.018286,0.00013607,0.018284,0.99983,1,0.23277,0.23277,0,0
0.018394,0.00013666,0.018392,0.99983,1,0.23377,0.23377,0,0
0.018502,0.00013724,0.0185,0.99983,1,0.23477,0.23477,0,0
0.01861,0.00013782,0.018608,0.99982,1,0.23576,0.23576,0,0
0.018718,0.0001384,0.018716,0.99982,1,0.23676,0.23676,0,0
0.018826,0.00013899,0.018824,0.99982,1,0.23776,0.23776,0,0
0.018934,0.00013957,0.018932,0.99982,1,0.23876,0.23876,0,0
0.019042,0.00014015,0.01904,0.99982,1,0.23976,0.23976,0,0
0.01915,0.00014074,0.019148,0.99981,1,0.24076,0.24076,0,0
0.019258,0.00014132,0.019256,0.99981,1,0.24176,0.24176,0,0
0.019366,0.00014191,0.019364,0.99981,1,0.24276,0.24276,0,0
0.019475,0.0001425,0.019473,0.99981,1,0.24376,0.24376,0,0
0.019583,0.00014309,0.019581,0.9998,1,0.24475,0.24475,0,0
0.019691,0.00014368,0.019689,0.9998,1,0.24575,0.24575,0,0
0.019799,0.00014427,0.019797,0.9998,1,0.24675,0.24675,0,0
0.019907,0.00014486,0.019905,0.9998,1,0.24775,0.24775,0,0
0.020016,0.00014545,0.020013,0.9998,1,0.24875,0.24875,0,0
0.020124,0.00014604,0.020121,0.99979,1,0.24975,0.24975,0,0
0.020232,0.00014663,0.020229,0.99979,1,0.25075,0.25075,0,0
0.02034,0.00014722,0.020337,0.99979,1,0.25175,0.25175,0,0
0.020448,0.00014781,0.020445,0.99979,1,0.25275,0.25275,0,0
0.020556,0.0001484,0.020553,0.99979,1,0.25375,0.25375,0,0
0.020665,0.00014899,0.020662,0.99978,1,0.25475,0.25475,0,0
0.020773,0.00014958,0.02077,0.99978,1,0.25574,0.25574,0,0
0.020881,0.00015017,0.020878,0.99978,1,0.25674,0.25674,0,0
0.020989,0.00015077,0.020986,0.99978,1,0.25774,0.25774,0,0
0.021097,0.00015136,0.021094,0.99978,1,0.25874,0.25874,0,0
0.021206,0.00015195,0.021202,0.99977,1,0.25974,0.25974,0,0
0.021314,0.00015254,0.02131,0.99977,1,0.26074,0.26074,0,0
0.021422,0.00015313,0.021418,0.99977,1,0.26174,0.26174,0,0
0.02153,0.00015372,0.021526,0.99977,1,0.26274,0.26274,0,0
0.021654,0.00015539,0.02165,0.99977,1,0.26374,0.26374,0,0
0.021783,0.00015571,0.021779,0.99976,1,0.26474,0.26474,0,0
0.021912,0.00015602,0.021908,0.99976,1,0.26573,0.26573,0,0
0.022041,0.00015634,0.022037,0.99976,1,0.26673,0.26673,0,0
0.02217,0.00015666,0.022166,0.99975,1,0.26773,0.26773,0,0
0.022299,0.00015698,0.022295,0.99975,1,0.26873,0.26873,0,0
0.022428,0.00015729,0.022424,0.99975,1,0.26973,0.26973,0,0
0.022557,0.00015761,0.022553,0.99974,1,0.27073,0.27073,0,0
0.022686,0.00015793,0.022682,0.99974,1,0.27173,0.27173,0,0
0.022815,0.00015824,0.022811,0.99974,1,0.27273,0.27273,0,0
0.022944,0.00015856,0.02294,0.99973,1,0.27373,0.27373,0,0
0.023073,0.00015888,0.023069,0.99973,1,0.27472,0.27472,0,0
0.023202,0.0001592,0.023198,0.99973,1,0.27572,0.27572,0,0
0.023331,0.00015951,0.023327,0.99972,1,0.27672,0.27672,0,0
0.023461,0.00015983,0.023456,0.99972,1,0.27772,0.27772,0,0
0.02359,0.00016015,0.023585,0.99972,1,0.27872,0.27872,0,0
0.023719,0.00016046,0.023714,0.99971,1,0.27972,0.27972,0,0
0.023848,0.00016078,0.023843,0.99971,1,0.28072,0.28072,0,0
0.023977,0.0001611,0.023972,0.99971,1,0.28172,0.28172,0,0
0.024106,0.00016142,0.024101,0.9997,1,0.28272,0.28272,0,0
0.024235,0.00016173,0.02423,0.9997,1,0.28372,0.28372,0,0
0.024364,0.00016205,0.024359,0.9997,1,0.28471,0.28471,0,0
0.024493,0.00016237,0.024488,0.9997,1,0.28571,0.28571,0,0
0.024622,0.00016268,0.024617,0.99969,1,0.28671,0.28671,0,0
0.024751,0.000163,0.024746,0.99969,1,0.28771,0.28771,0,0
0.02488,0.00016332,0.024875,0.99969,1,0.28871,0.28871,0,0
0.025009,0.00016363,0.025004,0.99968,1,0.28971,0.28971,0,0
0.025138,0.00016395,0.025133,0.99968,1,0.29071,0.29071,0,0
0.025267,0.00016427,0.025262,0.99968,1,0.29171,0.29171,0,0
0.025396,0.00016459,0.025391,0.99967,1,0.29271,0.29271,0,0
0.025525,0.0001649,0.02552,0.99967,1,0.29371,0.29371,0,0
0.025654,0.00016522,0.025649,0.99967,1,0.29471,0.29471,0,0
0.025783,0.00016554,0.025778,0.99966,1,0.2957,0.2957,0,0
0.025912,0.00016585,0.025907,0.99966,1,0.2967,0.2967,0,0
0.026041,0.00016617,0.026036,0.99966,1,0.2977,0.2977,0,0
0.02617,0.00016649,0.026165,0.99965,1,0.2987,0.2987,0,0
0.026299,0.00016681,0.026294,0.99965,1,0.2997,0.2997,0,0
0.026428,0.00016712,0.026423,0.99965,1,0.3007,0.3007,0,0
0.026557,0.00016744,0.026552,0.99964,1,0.3017,0.3017,0,0
0.026686,0.00016776,0.026681,0.99964,1,0.3027,0.3027,0,0
0.026815,0.00016807,0.02681,0.99964,1,0.3037,0.3037,0,0
0.026945,0.00016839,0.026939,0.99963,1,0.3047,0.3047,0,0
0.027074,0.00016871,0.027068,0.99963,1,0.30569,0.30569,0,0
0.027203,0.00016903,0.027197,0.99963,1,0.30669,0.30669,0,0
0.027332,0.00016934,0.027326,0.99962,1,0.30769,0.30769,0,0
0.027461,0.00016966,0.027455,0.99962,1,0.30869,0.30869,0,0
0.02759,0.00016998,0.027584,0.99962,1,0.30969,0.30969,0,0
0.027719,0.00017029,0.027713,0.99961,1,0.31069,0.31069,0,0
0.027848,0.00017061,0.027842,0.99961,1,0.31169,0.31169,0,0
0.027977,0.00017093,0.027971,0.99961,1,0.31269,0.31269,0,0
0.028113,0.0001729,0.028108,0.9996,1,0.31369,0.31369,0,0
0.028274,0.0001719,0.028268,0.9996,1,0.31469,0.31469,0,0
0.028434,0.0001709,0.028429,0.99959,1,0.31568,0.31568,0,0
0.028595,0.0001699,0.028589,0.99959,1,0.31668,0.31668,0,0
0.028756,0.0001689,0.02875,0.99958,1,0.31768,0.31768,0,0
0.028916,0.0001679,0.02891,0.99958,1,0.31868,0.31868,0,0
0.029077,0.0001669,0.029071,0.99957,1,0.31968,0.31968,0,0
0.029237,0.0001659,0.029231,0.99957,1,0.32068,0.32068,0,0
0.029398,0.0001649,0.029392,0.99956,1,0.32168,0.32168,0,0
0.029558,0.0001639,0.029552,0.99956,1,0.32268,0.32268,0,0
0.029719,0.0001629,0.029713,0.99955,1,0.32368,0.32368,0,0
0.02988,0.0001619,0.029873,0.99955,1,0.32467,0.32467,0,0
0.03004,0.0001609,0.030034,0.99954,1,0.32567,0.32567,0,0
0.030201,0.0001599,0.030194,0.99954,1,0.32667,0.32667,0,0
0.030361,0.0001589,0.030355,0.99953,1,0.32767,0.32767,0,0
0.030522,0.00015791,0.030515,0.99953,1,0.32867,0.32867,0,0
0.030682,0.00015691,0.030676,0.99952,1,0.32967,0.32967,0,0
0.030843,0.00015591,0.030836,0.99952,1,0.33067,0.33067,0,0
0.031004,0.00015491,0.030997,0.99951,1,0.33167,0.33167,0,0
0.031164,0.00015391,0.031157,0.99951,1,0.33267,0.33267,0,0
0.031325,0.00015291,0.031318,0.9995,1,0.33367,0.33367,0,0
0.031485,0.00015191,0.031478,0.9995,1,0.33467,0.33467,0,0
0.031646,0.00015091,0.031639,0.99949,1,0.33566,0.33566,0,0
0.031806,0.00014991,0.031799,0.99949,1,0.33666,0.33666,0,0
0.031967,0.00014891,0.03196,0.99948,1,0.33766,0.33766,0,0
0.032128,0.00014791,0.03212,0.99948,1,0.33866,0.33866,0,0
0.032288,0.00014691,0.032281,0.99947,1,0.33966,0.33966,0,0
0.032449,0.00014591,0.032441,0.99947,1,0.34066,0.34066,0,0
0.032609,0.00014491,0.032602,0.99946,1,0.34166,0.34166,0,0
0.03277,0.00014391,0.032763,0.99945,1,0.34266,0.34266,0,0
0.032931,0.00014291,0.032923,0.99945,1,0.34366,0.34366,0,0
0.033091,0.00014191,0.033084,0.99944,1,0.34466,0.34466,0,0
0.033252,0.00014091,0.033244,0.99944,1,0.34565,0.34565,0,0
0.033412,0.00013991,0.033405,0.99943,1,0.34665,0.34665,0,0
0.033573,0.00013892,0.033565,0.99943,1,0.34765,0.34765,0,0
0.033733,0.00013792,0.033726,0.99942,1,0.34865,0.34865,0,0
0.033894,0.00013692,0.033886,0.99942,1,0.34965,0.34965,0,0
0.034055,0.00013592,0.034047,0.99941,1,0.35065,0.35065,0,0
0.034215,0.00013492,0.034207,0.99941,1,0.35165,0.35165,0,0
0.034376,0.00013392,0.034368,0.9994,1,0.35265,0.35265,0,0
0.034536,0.00013292,0.034528,0.9994,1,0.35365,0.35365,0,0
0.034697,0.00013192,0.034689,0.99939,1,0.35465,0.35465,0,0
0.034857,0.00013092,0.034849,0.99939,1,0.35564,0.35564,0,0
0.035018,0.00012992,0.03501,0.99938,1,0.35664,0.35664,0,0
0.035179,0.00012892,0.03517,0.99938,1,0.35764,0.35764,0,0
0.035339,0.00012792,0.035331,0.99937,1,0.35864,0.35864,0,0
0.0355,0.00012692,0.035491,0.99937,1,0.35964,0.35964,0,0
0.03566,0.00012592,0.035652,0.99936,1,0.36064,0.36064,0,0
0.035821,0.00012492,0.035812,0.99936,1,0.36164,0.36164,0,0
0.035981,0.00012392,0.035973,0.99935,1,0.36264,0.36264,0,0
0.036142,0.00012292,0.036133,0.99935,1,0.36364,0.36364,0,0
0.036303,0.00012192,0.036294,0.99934,1,0.36463,0.36463,0,0
0.036486,0.00012324,0.036477,0.99933,1,0.36563,0.36563,0,0
0.036683,0.00012469,0.036674,0.99933,1,0.36663,0.36663,0,0
