"theta","vectors:0","vectors:1","vectors:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.021699,-0.019449,-0.0093919,0.99976,1,0.0999,0,0.0999,0
0.021875,-0.019647,-0.0093988,0.99975,1,0.1009,0,0.1009,0
0.022052,-0.019845,-0.0094058,0.99975,1,0.1019,0,0.1019,0
0.022229,-0.020044,-0.0094128,0.99975,1,0.1029,0,0.1029,0
0.022405,-0.020242,-0.0094197,0.99974,1,0.1039,0,0.1039,0
0.022582,-0.020441,-0.0094267,0.99974,1,0.1049,0,0.1049,0
0.022759,-0.020639,-0.0094337,0.99974,1,0.10589,0,0.10589,0
0.022936,-0.020837,-0.0094406,0.99973,1,0.10689,0,0.10689,0
0.023112,-0.021036,-0.0094476,0.99973,1,0.10789,0,0.10789,0
0.023289,-0.021234,-0.0094545,0.99973,1,0.10889,0,0.10889,0
0.023466,-0.021433,-0.0094615,0.99972,1,0.10989,0,0.10989,0
0.023642,-0.021631,-0.0094685,0.99972,1,0.11089,0,0.11089,0
0.023819,-0.021829,-0.0094754,0.99972,1,0.11189,0,0.11189,0
0.023996,-0.022028,-0.0094824,0.99971,1,0.11289,0,0.11289,0
0.024183,-0.02223,-0.0094856,0.99971,1,0.11389,0,0.11389,0
0.024382,-0.022441,-0.0094855,0.9997,1,0.11489,0,0.11489,0
0.024581,-0.022653,-0.0094854,0.9997,1,0.11588,0,0.11588,0
0.02478,-0.022864,-0.0094853,0.99969,1,0.11688,0,0.11688,0
0.024979,-0.023075,-0.0094852,0.99968,1,0.11788,0,0.11788,0
0.025178,-0.023287,-0.009485,0.99968,1,0.11888,0,0.11888,0
0.025377,-0.023498,-0.0094849,0.99967,1,0.11988,0,0.11988,0
0.025576,-0.023709,-0.0094848,0.99967,1,0.12088,0,0.12088,0
0.025775,-0.023921,-0.0094847,0.99966,1,0.12188,0,0.12188,0
0.025974,-0.024132,-0.0094846,0.99966,1,0.12288,0,0.12288,0
0.026173,-0.024343,-0.0094845,0.99965,1,0.12388,0,0.12388,0
0.026372,-0.024554,-0.0094844,0.99964,1,0.12488,0,0.12488,0
0.026571,-0.024766,-0.0094843,0.99964,1,0.12587,0,0.12587,0
0.02677,-0.024977,-0.0094841,0.99963,1,0.12687,0,0.12687,0
0.026969,-0.025188,-0.009484,0.99963,1,0.12787,0,0.12787,0
0.027168,-0.0254,-0.0094839,0.99962,1,0.12887,0,0.12887,0
0.027367,-0.025611,-0.0094838,0.99962,1,0.12987,0,0.12987,0
0.027566,-0.025822,-0.0094837,0.99961,1,0.13087,0,0.13087,0
0.027765,-0.026034,-0.0094836,0.9996,1,0.13187,0,0.13187,0
0.027964,-0.026245,-0.0094835,0.9996,1,0.13287,0,0.13287,0
0.028163,-0.026456,-0.0094834,0.99959,1,0.13387,0,0.13387,0
0.028362,-0.026667,-0.0094833,0.99959,1,0.13487,0,0.13487,0
0.028561,-0.026879,-0.0094831,0.99958,1,0.13586,0,0.13586,0
0.02876,-0.02709,-0.009483,0.99958,1,0.13686,0,0.13686,0
0.028959,-0.027301,-0.0094829,0.99957,1,0.13786,0,0.13786,0
0.029158,-0.027513,-0.0094828,0.99956,1,0.13886,0,0.13886,0
0.029357,-0.027724,-0.0094827,0.99956,1,0.13986,0,0.13986,0
0.029556,-0.027935,-0.0094826,0.99955,1,0.14086,0,0.14086,0
0.029755,-0.028147,-0.0094825,0.99955,1,0.14186,0,0.14186,0
0.029954,-0.028358,-0.0094824,0.99954,1,0.14286,0,0.14286,0
0.030153,-0.028569,-0.0094822,0.99954,1,0.14386,0,0.14386,0
0.030352,-0.02878,-0.0094821,0.99953,1,0.14486,0,0.14486,0
0.030551,-0.028992,-0.009482,0.99952,1,0.14585,0,0.14585,0
0.03075,-0.029203,-0.0094819,0.99952,1,0.14685,0,0.14685,0
0.030949,-0.029414,-0.0094818,0.99951,1,0.14785,0,0.14785,0
0.031148,-0.029626,-0.0094817,0.99951,1,0.14885,0,0.14885,0
0.031347,-0.029837,-0.0094816,0.9995,1,0.14985,0,0.14985,0
0.031546,-0.030048,-0.0094815,0.9995,1,0.15085,0,0.15085,0
0.031745,-0.03026,-0.0094813,0.99949,1,0.15185,0,0.15185,0
0.031944,-0.030471,-0.0094812,0.99948,1,0.15285,0,0.15285,0
0.032143,-0.030682,-0.0094811,0.99948,1,0.15385,0,0.15385,0
0.032342,-0.030893,-0.009481,0.99947,1,0.15484,0,0.15484,0
0.032541,-0.031105,-0.0094809,0.99947,1,0.15584,0,0.15584,0
0.03274,-0.031316,-0.0094808,0.99946,1,0.15684,0,0.15684,0
0.032939,-0.031527,-0.0094807,0.99945,1,0.15784,0,0.15784,0
0.033138,-0.031739,-0.0094806,0.99945,1,0.15884,0,0.15884,0
0.033337,-0.03195,-0.0094805,0.99944,1,0.15984,0,0.15984,0
0.033544,-0.032165,-0.0094827,0.99944,1,0.16084,0,0.16084,0
0.03376,-0.032387,-0.0094883,0.99943,1,0.16184,0,0.16184,0
0.033977,-0.032609,-0.0094939,0.99942,1,0.16284,0,0.16284,0
0.034194,-0.032831,-0.0094994,0.99941,1,0.16384,0,0.16384,0
0.03441,-0.033053,-0.009505,0.9994,1,0.16484,0,0.16484,0
0.034627,-0.033275,-0.0095106,0.99939,1,0.16583,0,0.16583,0
0.034844,-0.033497,-0.0095162,0.99939,1,0.16683,0,0.16683,0
0.03506,-0.033719,-0.0095218,0.99938,1,0.16783,0,0.16783,0
0.035277,-0.033941,-0.0095274,0.99937,1,0.16883,0,0.16883,0
0.035494,-0.034163,-0.009533,0.99936,1,0.16983,0,0.16983,0
0.03571,-0.034385,-0.0095385,0.99935,1,0.17083,0,0.17083,0
0.035927,-0.034607,-0.0095441,0.99934,1,0.17183,0,0.17183,0
0.036144,-0.034829,-0.0095497,0.99933,1,0.17283,0,0.17283,0
0.03636,-0.035051,-0.0095553,0.99933,1,0.17383,0,0.17383,0
0.036577,-0.035273,-0.0095609,0.99932,1,0.17482,0,0.17482,0
0.036794,-0.035495,-0.0095665,0.99931,1,0.17582,0,0.17582,0
0.03701,-0.035717,-0.0095721,0.9993,1,0.17682,0,0.17682,0
0.037227,-0.035939,-0.0095776,0.99929,1,0.17782,0,0.17782,0
0.037443,-0.036161,-0.0095832,0.99928,1,0.17882,0,0.17882,0
0.03766,-0.036383,-0.0095888,0.99928,1,0.17982,0,0.17982,0
0.037877,-0.036605,-0.0095944,0.99927,1,0.18082,0,0.18082,0
0.038093,-0.036827,-0.0096,0.99926,1,0.18182,0,0.18182,0
0.03831,-0.037049,-0.0096056,0.99925,1,0.18282,0,0.18282,0
0.038527,-0.037271,-0.0096112,0.99924,1,0.18382,0,0.18382,0
0.038743,-0.037493,-0.0096168,0.99923,1,0.18482,0,0.18482,0
0.03896,-0.037715,-0.0096223,0.99922,1,0.18581,0,0.18581,0
0.039177,-0.037937,-0.0096279,0.99922,1,0.18681,0,0.18681,0
0.039393,-0.03816,-0.0096335,0.99921,1,0.18781,0,0.18781,0
0.03961,-0.038382,-0.0096391,0.9992,1,0.18881,0,0.18881,0
0.039827,-0.038604,-0.0096447,0.99919,1,0.18981,0,0.18981,0
0.040043,-0.038826,-0.0096503,0.99918,1,0.19081,0,0.19081,0
0.04026,-0.039048,-0.0096559,0.99917,1,0.19181,0,0.19181,0
0.040477,-0.03927,-0.0096614,0.99917,1,0.19281,0,0.19281,0
0.040693,-0.039492,-0.009667,0.99916,1,0.19381,0,0.19381,0
0.04091,-0.039714,-0.0096726,0.99915,1,0.1948,0,0.1948,0
0.041127,-0.039936,-0.0096782,0.99914,1,0.1958,0,0.1958,0
0.041343,-0.040158,-0.0096838,0.99913,1,0.1968,0,0.1968,0
0.04156,-0.04038,-0.0096894,0.99912,1,0.1978,0,0.1978,0
0.041777,-0.040602,-0.009695,0.99911,1,0.1988,0,0.1988,0
0.041993,-0.040824,-0.0097005,0.99911,1,0.1998,0,0.1998,0
0.04221,-0.041046,-0.0097061,0.9991,1,0.2008,0,0.2008,0
0.042427,-0.041268,-0.0097117,0.99909,1,0.2018,0,0.2018,0
0.042643,-0.04149,-0.0097173,0.99908,1,0.2028,0,0.2028,0
0.04286,-0.041712,-0.0097229,0.99907,1,0.2038,0,0.2038,0
0.043077,-0.041934,-0.0097285,0.99906,1,0.2048,0,0.2048,0
0.043293,-0.042156,-0.0097341,0.99906,1,0.20579,0,0.20579,0
0.04351,-0.042378,-0.0097396,0.99905,1,0.20679,0,0.20679,0
0.043727,-0.0426,-0.0097452,0.99904,1,0.20779,0,0.20779,0
0.043943,-0.042822,-0.0097508,0.99903,1,0.20879,0,0.20879,0
0.04416,-0.043044,-0.0097564,0.99902,1,0.20979,0,0.20979,0
0.044377,-0.043266,-0.009762,0.99901,1,0.21079,0,0.21079,0
0.044593,-0.043488,-0.0097676,0.999,1,0.21179,0,0.21179,0
0.04481,-0.04371,-0.0097732,0.999,1,0.21279,0,0.21279,0
0.045039,-0.043942,-0.0097777,0.99899,1,0.21379,0,0.21379,0
0.045275,-0.04418,-0.0097845,0.99897,1,0.21479,0,0.21479,0
0.04551,-0.044419,-0.0097912,0.99896,1,0.21578,0,0.21578,0
0.045746,-0.044658,-0.0097979,0.99895,1,0.21678,0,0.21678,0
0.045981,-0.044897,-0.0098047,0.99894,1,0.21778,0,0.21778,0
0.046217,-0.045136,-0.0098114,0.99893,1,0.21878,0,0.21878,0
0.046452,-0.045374,-0.0098181,0.99891,1,0.21978,0,0.21978,0
0.046688,-0.045613,-0.0098248,0.9989,1,0.22078,0,0.22078,0
0.046923,-0.045852,-0.0098316,0.99889,1,0.22178,0,0.22178,0
0.047159,-0.046091,-0.0098383,0.99888,1,0.22278,0,0.22278,0
0.047394,-0.046329,-0.009845,0.99887,1,0.22378,0,0.22378,0
0.04763,-0.046568,-0.0098518,0.99885,1,0.22478,0,0.22478,0
0.047865,-0.046807,-0.0098585,0.99884,1,0.22577,0,0.22577,0
0.048101,-0.047046,-0.0098652,0.99883,1,0.22677,0,0.22677,0
0.048336,-0.047285,-0.009872,0.99882,1,0.22777,0,0.22777,0
0.048572,-0.047523,-0.0098787,0.99881,1,0.22877,0,0.22877,0
0.048807,-0.047762,-0.0098854,0.99879,1,0.22977,0,0.22977,0
0.049043,-0.048001,-0.0098922,0.99878,1,0.23077,0,0.23077,0
0.049279,-0.04824,-0.0098989,0.99877,1,0.23177,0,0.23177,0
0.049514,-0.048478,-0.0099056,0.99876,1,0.23277,0,0.23277,0
0.04975,-0.048717,-0.0099123,0.99875,1,0.23377,0,0.23377,0
0.049985,-0.048956,-0.0099191,0.99873,1,0.23477,0,0.23477,0
0.050221,-0.049195,-0.0099258,0.99872,1,0.23576,0,0.23576,0
0.050456,-0.049434,-0.0099325,0.99871,1,0.23676,0,0.23676,0
0.050692,-0.049672,-0.0099393,0.9987,1,0.23776,0,0.23776,0
0.050927,-0.049911,-0.009946,0.99869,1,0.23876,0,0.23876,0
0.051163,-0.05015,-0.0099527,0.99867,1,0.23976,0,0.23976,0
0.051398,-0.050389,-0.0099595,0.99866,1,0.24076,0,0.24076,0
0.051634,-0.050628,-0.0099662,0.99865,1,0.24176,0,0.24176,0
0.051869,-0.050866,-0.0099729,0.99864,1,0.24276,0,0.24276,0
0.052105,-0.051105,-0.0099796,0.99863,1,0.24376,0,0.24376,0
0.052341,-0.051344,-0.0099863,0.99861,1,0.24475,0,0.24475,0
0.052577,-0.051583,-0.009993,0.9986,1,0.24575,0,0.24575,0
0.052813,-0.051821,-0.0099997,0.99859,1,0.24675,0,0.24675,0
0.053049,-0.05206,-0.010006,0.99858,1,0.24775,0,0.24775,0
0.053285,-0.052299,-0.010013,0.99857,1,0.24875,0,0.24875,0
0.053521,-0.052538,-0.01002,0.99855,1,0.24975,0,0.24975,0
0.053757,-0.052777,-0.010027,0.99854,1,0.25075,0,0.25075,0
0.053993,-0.053015,-0.010033,0.99853,1,0.25175,0,0.25175,0
0.054229,-0.053254,-0.01004,0.99852,1,0.25275,0,0.25275,0
0.054465,-0.053493,-0.010047,0.99851,1,0.25375,0,0.25375,0
0.054701,-0.053732,-0.010053,0.9985,1,0.25475,0,0.25475,0
0.054937,-0.053971,-0.01006,0.99848,1,0.25574,0,0.25574,0
0.055172,-0.054209,-0.010067,0.99847,1,0.25674,0,0.25674,0
0.055408,-0.054448,-0.010073,0.99846,1,0.25774,0,0.25774,0
0.055644,-0.054687,-0.01008,0.99845,1,0.25874,0,0.25874,0
0.05588,-0.054926,-0.010087,0.99844,1,0.25974,0,0.25974,0
0.056116,-0.055165,-0.010094,0.99842,1,0.26074,0,0.26074,0
0.056352,-0.055403,-0.0101,0.99841,1,0.26174,0,0.26174,0
0.056588,-0.055642,-0.010107,0.9984,1,0.26274,0,0.26274,0
0.05684,-0.055898,-0.010116,0.99838,1,0.26374,0,0.26374,0
0.057099,-0.056158,-0.010125,0.99837,1,0.26474,0,0.26474,0
0.057357,-0.056418,-0.010133,0.99835,1,0.26573,0,0.26573,0
0.057616,-0.056679,-0.010142,0.99833,1,0.26673,0,0.26673,0
0.057875,-0.056939,-0.01015,0.99832,1,0.26773,0,0.26773,0
0.058133,-0.057199,-0.010159,0.9983,1,0.26873,0,0.26873,0
0.058392,-0.057459,-0.010167,0.99829,1,0.26973,0,0.26973,0
0.058651,-0.05772,-0.010176,0.99827,1,0.27073,0,0.27073,0
0.058909,-0.05798,-0.010184,0.99825,1,0.27173,0,0.27173,0
0.059168,-0.05824,-0.010193,0.99824,1,0.27273,0,0.27273,0
0.059427,-0.058501,-0.010201,0.99822,1,0.27373,0,0.27373,0
0.059686,-0.058761,-0.01021,0.9982,1,0.27472,0,0.27472,0
0.059944,-0.059021,-0.010218,0.99819,1,0.27572,0,0.27572,0
0.060203,-0.059282,-0.010227,0.99817,1,0.27672,0,0.27672,0
0.060462,-0.059542,-0.010235,0.99816,1,0.27772,0,0.27772,0
0.06072,-0.059802,-0.010244,0.99814,1,0.27872,0,0.27872,0
0.060979,-0.060062,-0.010253,0.99812,1,0.27972,0,0.27972,0
0.061238,-0.060323,-0.010261,0.99811,1,0.28072,0,0.28072,0
0.061496,-0.060583,-0.01027,0.99809,1,0.28172,0,0.28172,0
0.061755,-0.060843,-0.010278,0.99807,1,0.28272,0,0.28272,0
0.062014,-0.061104,-0.010287,0.99806,1,0.28372,0,0.28372,0
0.062273,-0.061364,-0.010295,0.99804,1,0.28471,0,0.28471,0
0.062531,-0.061624,-0.010304,0.99802,1,0.28571,0,0.28571,0
0.06279,-0.061884,-0.010312,0.99801,1,0.28671,0,0.28671,0
0.063049,-0.062145,-0.010321,0.99799,1,0.28771,0,0.28771,0
0.063307,-0.062405,-0.010329,0.99798,1,0.28871,0,0.28871,0
0.063566,-0.062665,-0.010338,0.99796,1,0.28971,0,0.28971,0
0.063825,-0.062926,-0.010346,0.99794,1,0.29071,0,0.29071,0
0.064083,-0.063186,-0.010355,0.99793,1,0.29171,0,0.29171,0
0.064342,-0.063446,-0.010363,0.99791,1,0.29271,0,0.29271,0
0.064601,-0.063707,-0.010372,0.99789,1,0.29371,0,0.29371,0
0.06486,-0.063967,-0.01038,0.99788,1,0.29471,0,0.29471,0
0.065118,-0.064227,-0.010389,0.99786,1,0.2957,0,0.2957,0
0.065377,-0.064487,-0.010397,0.99784,1,0.2967,0,0.2967,0
0.065636,-0.064748,-0.010406,0.99783,1,0.2977,0,0.2977,0
0.065894,-0.065008,-0.010414,0.99781,1,0.2987,0,0.2987,0
0.066153,-0.065268,-0.010423,0.9978,1,0.2997,0,0.2997,0
0.066412,-0.065529,-0.010431,0.99778,1,0.3007,0,0.3007,0
0.06667,-0.065789,-0.01044,0.99776,1,0.3017,0,0.3017,0
0.066929,-0.066049,-0.010448,0.99775,1,0.3027,0,0.3027,0
0.067188,-0.06631,-0.010457,0.99773,1,0.3037,0,0.3037,0
0.067447,-0.06657,-0.010465,0.99771,1,0.3047,0,0.3047,0
0.067705,-0.06683,-0.010474,0.9977,1,0.30569,0,0.30569,0
0.067964,-0.06709,-0.010482,0.99768,1,0.30669,0,0.30669,0
0.068223,-0.067351,-0.010491,0.99767,1,0.30769,0,0.30769,0
0.068481,-0.067611,-0.0105,0.99765,1,0.30869,0,0.30869,0
0.06874,-0.067871,-0.010508,0.99763,1,0.30969,0,0.30969,0
0.068999,-0.068132,-0.010517,0.99762,1,0.31069,0,0.31069,0
0.069257,-0.068392,-0.010525,0.9976,1,0.31169,0,0.31169,0
0.069516,-0.068652,-0.010534,0.99758,1,0.31269,0,0.31269,0
0.06978,-0.068918,-0.010544,0.99757,1,0.31369,0,0.31369,0
0.070064,-0.069203,-0.010555,0.99754,1,0.31469,0,0.31469,0
0.070348,-0.069487,-0.010565,0.99752,1,0.31568,0,0.31568,0
0.070631,-0.069772,-0.010576,0.9975,1,0.31668,0,0.31668,0
0.070915,-0.070056,-0.010586,0.99748,1,0.31768,0,0.31768,0
0.071199,-0.07034,-0.010596,0.99746,1,0.31868,0,0.31868,0
0.071483,-0.070625,-0.010607,0.99743,1,0.31968,0,0.31968,0
0.071767,-0.070909,-0.010617,0.99741,1,0.32068,0,0.32068,0
0.07205,-0.071193,-0.010628,0.99739,1,0.32168,0,0.32168,0
0.072334,-0.071478,-0.010638,0.99737,1,0.32268,0,0.32268,0
0.072618,-0.071762,-0.010649,0.99735,1,0.32368,0,0.32368,0
0.072902,-0.072046,-0.010659,0.99733,1,0.32467,0,0.32467,0
0.073186,-0.072331,-0.010669,0.9973,1,0.32567,0,0.32567,0
0.073469,-0.072615,-0.01068,0.99728,1,0.32667,0,0.32667,0
0.073753,-0.0729,-0.01069,0.99726,1,0.32767,0,0.32767,0
0.074037,-0.073184,-0.010701,0.99724,1,0.32867,0,0.32867,0
0.074321,-0.073468,-0.010711,0.99722,1,0.32967,0,0.32967,0
0.074605,-0.073753,-0.010722,0.99719,1,0.33067,0,0.33067,0
0.074888,-0.074037,-0.010732,0.99717,1,0.33167,0,0.33167,0
0.075172,-0.074321,-0.010742,0.99715,1,0.33267,0,0.33267,0
0.075456,-0.074606,-0.010753,0.99713,1,0.33367,0,0.33367,0
0.07574,-0.07489,-0.010763,0.99711,1,0.33467,0,0.33467,0
0.076024,-0.075174,-0.010774,0.99709,1,0.33566,0,0.33566,0
0.076307,-0.075459,-0.010784,0.99706,1,0.33666,0,0.33666,0
0.076591,-0.075743,-0.010795,0.99704,1,0.33766,0,0.33766,0
0.076875,-0.076027,-0.010805,0.99702,1,0.33866,0,0.33866,0
0.077159,-0.076312,-0.010815,0.997,1,0.33966,0,0.33966,0
0.077443,-0.076596,-0.010826,0.99698,1,0.34066,0,0.34066,0
0.077726,-0.076881,-0.010836,0.99695,1,0.34166,0,0.34166,0
0.07801,-0.077165,-0.010847,0.99693,1,0.34266,0,0.34266,0
0.078294,-0.077449,-0.010857,0.99691,1,0.34366,0,0.34366,0
0.078578,-0.077734,-0.010868,0.99689,1,0.34466,0,0.34466,0
0.078862,-0.078018,-0.010878,0.99687,1,0.34565,0,0.34565,0
0.079146,-0.078302,-0.010888,0.99685,1,0.34665,0,0.34665,0
0.079429,-0.078587,-0.010899,0.99682,1,0.34765,0,0.34765,0
0.079713,-0.078871,-0.010909,0.9968,1,0.34865,0,0.34865,0
0.079997,-0.079155,-0.01092,0.99678,1,0.34965,0,0.34965,0
0.080281,-0.07944,-0.01093,0.99676,1,0.35065,0,0.35065,0
0.080565,-0.079724,-0.010941,0.99674,1,0.35165,0,0.35165,0
0.080848,-0.080009,-0.010951,0.99671,1,0.35265,0,0.35265,0
0.081132,-0.080293,-0.010961,0.99669,1,0.35365,0,0.35365,0
0.081416,-0.080577,-0.010972,0.99667,1,0.35465,0,0.35465,0
0.0817,-0.080862,-0.010982,0.99665,1,0.35564,0,0.35564,0
0.081984,-0.081146,-0.010993,0.99663,1,0.35664,0,0.35664,0
0.082267,-0.08143,-0.011003,0.99661,1,0.35764,0,0.35764,0
0.082551,-0.081715,-0.011014,0.99658,1,0.35864,0,0.35864,0
0.082835,-0.081999,-0.011024,0.99656,1,0.35964,0,0.35964,0
0.083119,-0.082283,-0.011034,0.99654,1,0.36064,0,0.36064,0
0.083403,-0.082568,-0.011045,0.99652,1,0.36164,0,0.36164,0
0.083686,-0.082852,-0.011055,0.9965,1,0.36264,0,0.36264,0
0.08397,-0.083137,-0.011066,0.99647,1,0.36364,0,0.36364,0
0.084254,-0.083421,-0.011076,0.99645,1,0.36463,0,0.36463,0
0.084556,-0.083723,-0.011089,0.99643,1,0.36563,0,0.36563,0
0.08487,-0.084036,-0.011102,0.9964,1,0.36663,0,0.36663,0
0.085183,-0.084349,-0.011115,0.99637,1,0.36763,0,0.36763,0
0.085497,-0.084663,-0.011128,0.99634,1,0.36863,0,0.36863,0
0.085811,-0.084976,-0.01114,0.99631,1,0.36963,0,0.36963,0
0.086125,-0.085289,-0.011153,0.99628,1,0.37063,0,0.37063,0
0.086439,-0.085602,-0.011166,0.99625,1,0.37163,0,0.37163,0
0.086752,-0.085916,-0.011179,0.99622,1,0.37263,0,0.37263,0
0.087066,-0.086229,-0.011192,0.99619,1,0.37363,0,0.37363,0
0.08738,-0.086542,-0.011205,0.99617,1,0.37462,0,0.37462,0
0.087694,-0.086855,-0.011218,0.99614,1,0.37562,0,0.37562,0
0.088007,-0.087169,-0.011231,0.99611,1,0.37662,0,0.37662,0
0.088321,-0.087482,-0.011244,0.99608,1,0.37762,0,0.37762,0
0.088635,-0.087795,-0.011257,0.99605,1,0.37862,0,0.37862,0
0.088949,-0.088108,-0.01127,0.99602,1,0.37962,0,0.37962,0
0.089262,-0.088422,-0.011283,0.99599,1,0.38062,0,0.38062,0
0.089576,-0.088735,-0.011296,0.99596,1,0.38162,0,0.38162,0
0.08989,-0.089048,-0.011309,0.99593,1,0.38262,0,0.38262,0
0.090204,-0.089361,-0.011321,0.9959,1,0.38362,0,0.38362,0
0.090517,-0.089674,-0.011334,0.99588,1,0.38462,0,0.38462,0
0.090831,-0.089988,-0.011347,0.99585,1,0.38561,0,0.38561,0
0.091145,-0.090301,-0.01136,0.99582,1,0.38661,0,0.38661,0
0.091459,-0.090614,-0.011373,0.99579,1,0.38761,0,0.38761,0
0.091772,-0.090927,-0.011386,0.99576,1,0.38861,0,0.38861,0
0.092086,-0.091241,-0.011399,0.99573,1,0.38961,0,0.38961,0
0.0924,-0.091554,-0.011412,0.9957,1,0.39061,0,0.39061,0
0.092714,-0.091867,-0.011425,0.99567,1,0.39161,0,0.39161,0
0.093028,-0.09218,-0.011438,0.99564,1,0.39261,0,0.39261,0
0.093341,-0.092494,-0.011451,0.99561,1,0.39361,0,0.39361,0
0.093655,-0.092807,-0.011464,0.99559,1,0.39461,0,0.39461,0
0.093969,-0.09312,-0.011477,0.99556,1,0.3956,0,0.3956,0
0.094283,-0.093433,-0.01149,0.99553,1,0.3966,0,0.3966,0
0.094596,-0.093746,-0.011502,0.9955,1,0.3976,0,0.3976,0
0.09491,-0.09406,-0.011515,0.99547,1,0.3986,0,0.3986,0
0.095224,-0.094373,-0.011528,0.99544,1,0.3996,0,0.3996,0
0.095538,-0.094686,-0.011541,0.99541,1,0.4006,0,0.4006,0
0.095851,-0.094999,-0.011554,0.99538,1,0.4016,0,0.4016,0
0.096165,-0.095313,-0.011567,0.99535,1,0.4026,0,0.4026,0
0.096479,-0.095626,-0.01158,0.99532,1,0.4036,0,0.4036,0
0.096793,-0.095939,-0.011593,0.9953,1,0.4046,0,0.4046,0
0.097106,-0.096252,-0.011606,0.99527,1,0.40559,0,0.40559,0
0.09742,-0.096566,-0.011619,0.99524,1,0.40659,0,0.40659,0
0.097734,-0.096879,-0.011632,0.99521,1,0.40759,0,0.40759,0
0.098048,-0.097192,-0.011645,0.99518,1,0.40859,0,0.40859,0
0.098361,-0.097505,-0.011658,0.99515,1,0.40959,0,0.40959,0
0.098675,-0.097819,-0.011671,0.99512,1,0.41059,0,0.41059,0
0.098989,-0.098132,-0.011683,0.99509,1,0.41159,0,0.41159,0
0.099303,-0.098445,-0.011696,0.99506,1,0.41259,0,0.41259,0
0.099616,-0.098758,-0.011709,0.99504,1,0.41359,0,0.41359,0
0.09993,-0.099071,-0.011722,0.99501,1,0.41458,0,0.41458,0
0.10024,-0.099385,-0.011735,0.99498,1,0.41558,0,0.41558,0
0.10056,-0.0997,-0.011749,0.99495,1,0.41658,0,0.41658,0
0.10091,-0.10005,-0.011763,0.99491,1,0.41758,0,0.41758,0
0.10126,-0.10039,-0.011777,0.99487,1,0.41858,0,0.41858,0
0.1016,-0.10074,-0.011791,0.99483,1,0.41958,0,0.41958,0
0.10195,-0.10109,-0.011806,0.9948,1,0.42058,0,0.42058,0
0.1023,-0.10143,-0.01182,0.99476,1,0.42158,0,0.42158,0
0.10265,-0.10178,-0.011834,0.99472,1,0.42258,0,0.42258,0
0.103,-0.10213,-0.011849,0.99468,1,0.42358,0,0.42358,0
0.10334,-0.10247,-0.011863,0.99464,1,0.42458,0,0.42458,0
0.10369,-0.10282,-0.011877,0.9946,1,0.42557,0,0.42557,0
0.10404,-0.10317,-0.011891,0.99457,1,0.42657,0,0.42657,0
0.10439,-0.10351,-0.011906,0.99453,1,0.42757,0,0.42757,0
0.10474,-0.10386,-0.01192,0.99449,1,0.42857,0,0.42857,0
0.10509,-0.10421,-0.011934,0.99445,1,0.42957,0,0.42957,0
0.10543,-0.10455,-0.011949,0.99441,1,0.43057,0,0.43057,0
0.10578,-0.1049,-0.011963,0.99438,1,0.43157,0,0.43157,0
0.10613,-0.10525,-0.011977,0.99434,1,0.43257,0,0.43257,0
0.10648,-0.10559,-0.011991,0.9943,1,0.43357,0,0.43357,0
0.10683,-0.10594,-0.012006,0.99426,1,0.43457,0,0.43457,0
0.10717,-0.10629,-0.01202,0.99422,1,0.43556,0,0.43556,0
0.10752,-0.10663,-0.012034,0.99419,1,0.43656,0,0.43656,0
0.10787,-0.10698,-0.012048,0.99415,1,0.43756,0,0.43756,0
0.10822,-0.10733,-0.012063,0.99411,1,0.43856,0,0.43856,0
0.10857,-0.10767,-0.012077,0.99407,1,0.43956,0,0.43956,0
0.10892,-0.10802,-0.012091,0.99403,1,0.44056,0,0.44056,0
0.10926,-0.10837,-0.012106,0.994,1,0.44156,0,0.44156,0
0.10961,-0.10871,-0.01212,0.99396,1,0.44256,0,0.44256,0
0.10996,-0.10906,-0.012134,0.99392,1,0.44356,0,0.44356,0
0.11031,-0.10941,-0.012148,0.99388,1,0.44456,0,0.44456,0
0.11066,-0.10975,-0.012163,0.99384,1,0.44555,0,0.44555,0
0.11101,-0.1101,-0.012177,0.99381,1,0.44655,0,0.44655,0
0.11135,-0.11045,-0.012191,0.99377,1,0.44755,0,0.44755,0
0.1117,-0.11079,-0.012205,0.99373,1,0.44855,0,0.44855,0
0.11205,-0.11114,-0.01222,0.99369,1,0.44955,0,0.44955,0
0.1124,-0.11149,-0.012234,0.99365,1,0.45055,0,0.45055,0
0.11275,-0.11183,-0.012248,0.99361,1,0.45155,0,0.45155,0
0.11309,-0.11218,-0.012263,0.99358,1,0.45255,0,0.45255,0
0.11344,-0.11253,-0.012277,0.99354,1,0.45355,0,0.45355,0
0.11379,-0.11287,-0.012291,0.9935,1,0.45454,0,0.45454,0
0.11414,-0.11322,-0.012305,0.99346,1,0.45554,0,0.45554,0
0.11449,-0.11357,-0.01232,0.99342,1,0.45654,0,0.45654,0
0.11484,-0.11391,-0.012334,0.99339,1,0.45754,0,0.45754,0
0.11518,-0.11426,-0.012348,0.99335,1,0.45854,0,0.45854,0
0.11553,-0.11461,-0.012363,0.99331,1,0.45954,0,0.45954,0
0.11588,-0.11495,-0.012377,0.99327,1,0.46054,0,0.46054,0
0.11623,-0.1153,-0.012391,0.99323,1,0.46154,0,0.46154,0
