id, x, y
590, -0.24859599769115448, -1.0022599697113037
591, -0.17347800731658936, -1.2200299501419067
592, -0.0247763991355896, -1.3378299474716187
593, 0.13838200271129608, -1.2703900337219238
594, 0.22895599901676178, -1.0809799432754517
668, -0.2718600034713745, -0.8024089932441711
669, 0.2669210135936737, -0.8605930209159851
741, -0.28451499342918396, -0.5617870092391968
742, 0.28151899576187134, -0.6379050016403198
812, -0.28560200333595276, -0.41017499566078186
813, 0.2844809889793396, -0.45812299847602844
882, -0.2831859886646271, -0.2230529934167862
883, 0.2841010093688965, -0.2733820080757141
952, -0.2799359858036041, -0.06711660325527191
953, 0.282833993434906, -0.08594310283660889
1022, -0.2857939898967743, 0.09296000003814697
1023, 0.2896310091018677, 0.09321679919958115
1092, -0.2860029935836792, 0.25693199038505554
1093, 0.2853870093822479, 0.26182401180267334
1162, -0.28662198781967163, 0.42744600772857666
1163, 0.276311993598938, 0.42563700675964355
1233, -0.28591200709342957, 0.5909619927406311
1234, 0.27146199345588684, 0.600508987903595
1306, -0.2732140123844147, 0.7969719767570496
1307, -0.24562199413776398, 1.0183199644088745
1308, 0.23596599698066711, 1.0415699481964111
1309, 0.2695010006427765, 0.781112015247345
1384, -0.16936899721622467, 1.2112300395965576
1385, -0.011427699588239193, 1.3160200119018555
1386, 0.1503479927778244, 1.2292900085449219
