id, x, y
590, -0.7067019939422607, -2.26990008354187
591, -0.3210490047931671, -2.414109945297241
592, -0.11651799827814102, -2.4433600902557373
593, 0.20423899590969086, -2.420229911804199
594, 0.663765013217926, -2.2867801189422607
668, -1.2101999521255493, -1.9551500082015991
669, 1.1231499910354614, -2.023519992828369
741, -1.8327300548553467, -1.3892899751663208
742, 1.9046800136566162, -1.3463900089263916
812, -2.262399911880493, -0.8417189717292786
813, 2.207050085067749, -0.9792900085449219
882, -2.4404399394989014, -0.5196849703788757
883, 2.3167500495910645, -0.8437479734420776
952, -2.4752299785614014, -0.16831399500370026
953, 2.480760097503662, -0.5109689831733704
1022, -2.4553399085998535, 0.16927799582481384
1023, 2.5172901153564453, 0.11550900340080261
1092, -2.3194398880004883, 0.7114940285682678
1093, 2.2790699005126953, 0.7718390226364136
1162, -2.1402900218963623, 1.0336899757385254
1163, 2.165839910507202, 0.9637529850006104
1233, -1.9166500568389893, 1.3143600225448608
1234, 1.8400800228118896, 1.3714599609375
1306, -1.3776500225067139, 1.7827199697494507
1307, -0.9540380239486694, 2.0620100498199463
1308, 0.9824349880218506, 2.0020198822021484
1309, 1.462589979171753, 1.7147799730300903
1384, -0.3066079914569855, 2.330940008163452
1385, 0.116566002368927, 2.349980115890503
1386, 0.39279699325561523, 2.295870065689087
