id, x, y
590, -0.07971789687871933, -0.0739825963973999
591, -0.06025810167193413, -0.09991840273141861
592, -0.07604309916496277, -0.11659599840641022
593, -0.04871239885687828, -0.15116000175476074
594, 0.045712199062108994, -0.11864399909973145
668, -0.10369600355625153, -0.06644929945468903
669, 0.058100201189517975, -0.06534049659967422
741, -0.1299310028553009, -0.04741499945521355
742, 0.07449690252542496, -0.048194799572229385
812, -0.16010700166225433, -0.03251010179519653
813, 0.10823699831962585, -0.05196499824523926
882, -0.14628200232982635, -0.00863615982234478
883, 0.1449580043554306, -0.034715499728918076
952, -0.15116800367832184, 0.010578500106930733
953, 0.1726139932870865, -0.022537700831890106
1022, -0.12282499670982361, 0.05279169976711273
1023, 0.21055400371551514, -0.015982000157237053
1092, -0.14400599896907806, 0.0145584000274539
1093, 0.17301100492477417, 0.028565699234604836
1162, -0.11847300082445145, 0.045221298933029175
1163, 0.1400880068540573, 0.06230200082063675
1233, -0.1066180020570755, 0.09961999952793121
1234, 0.10314899682998657, 0.1097939983010292
1306, -0.06283249706029892, 0.08753439784049988
1307, -0.034164901822805405, 0.12415599822998047
1308, 0.04969140142202377, 0.11661799997091293
1309, 0.07604590058326721, 0.1087229996919632
1384, -0.03464619815349579, 0.16548599302768707
1385, -0.0032332399860024452, 0.1302350014448166
1386, 0.016910700127482414, 0.13494400680065155
