id, x, y
590, -0.03603909909725189, -0.04430079832673073
591, -0.016001999378204346, -0.09015829861164093
592, 0.0025613498874008656, -0.06253889948129654
593, 0.01443250011652708, -0.04882510006427765
594, 0.02405259944498539, -0.05340079963207245
668, -0.05527690052986145, -0.04145370051264763
669, 0.05243320018053055, -0.039542898535728455
741, -0.07626199722290039, -0.03321719914674759
742, 0.07264489680528641, -0.03194719925522804
812, -0.10857199877500534, -0.026666000485420227
813, 0.09345290064811707, -0.023655900731682777
882, -0.11236300319433212, -0.007233339827507734
883, 0.12875500321388245, -0.02520509995520115
952, -0.11953499913215637, 0.00614466005936265
953, 0.17286500334739685, -0.023110900074243546
1022, -0.1171170026063919, 0.02256160043179989
1023, 0.1734600067138672, 0.0012909600045531988
1092, -0.1183290034532547, 0.03181710094213486
1093, 0.17595799267292023, 0.026614999398589134
1162, -0.12176399677991867, 0.039308201521635056
1163, 0.12277700006961823, 0.0494317002594471
1233, -0.10081999748945236, 0.041393499821424484
1234, 0.10235899686813354, 0.048593200743198395
1306, -0.07995130121707916, 0.05702180042862892
1307, -0.06994509696960449, 0.0374629981815815
1308, 0.05148119851946831, 0.07389680296182632
1309, 0.07878600060939789, 0.0506758987903595
1384, -0.05091949924826622, 0.05109440162777901
1385, -0.04271940141916275, 0.0684456005692482
1386, 0.01037519983947277, 0.05647649988532066
