id, x, y
590, -0.20553700625896454, -0.5617340207099915
591, -0.1836169958114624, -0.689831018447876
592, -0.05390540137887001, -0.8395730257034302
593, 0.11204700171947479, -0.8118860125541687
594, 0.21459299325942993, -0.6904540061950684
668, -0.24081799387931824, -0.43582600355148315
669, 0.25994300842285156, -0.5455679893493652
741, -0.22941799461841583, -0.3331890106201172
742, 0.27941998839378357, -0.40265101194381714
812, -0.25782498717308044, -0.2386319935321808
813, 0.28161001205444336, -0.27935099601745605
882, -0.2358960062265396, -0.14315800368785858
883, 0.2901090085506439, -0.15663999319076538
952, -0.24147500097751617, -0.07419879734516144
953, 0.29812899231910706, -0.043410900980234146
1022, -0.25189098715782166, 0.006486429832875729
1023, 0.2775390148162842, 0.057627201080322266
1092, -0.249208003282547, 0.09438329935073853
1093, 0.2881160080432892, 0.16852200031280518
1162, -0.26788800954818726, 0.2032029926776886
1163, 0.285178005695343, 0.28189998865127563
1233, -0.23537799715995789, 0.32208898663520813
1234, 0.2672159969806671, 0.3991389870643616
1306, -0.2411710023880005, 0.44406700134277344
1307, -0.21469999849796295, 0.5744040012359619
1308, 0.22918300330638885, 0.6600409746170044
1309, 0.2631379961967468, 0.5205000042915344
1384, -0.1742829978466034, 0.7324990034103394
1385, -0.03404730185866356, 0.8548480272293091
1386, 0.1276089996099472, 0.8197330236434937
