id, x, y
590, -0.018769599497318268, -0.13446800410747528
591, -0.0038666799664497375, -0.19254499673843384
592, 0.016996199265122414, -0.21845099329948425
593, 0.052966099232435226, -0.2528870105743408
594, 0.039046600461006165, -0.20848199725151062
668, -0.011613000184297562, -0.08448070287704468
669, 0.05188880115747452, -0.17523199319839478
741, -0.013837900012731552, -0.06804300099611282
742, 0.08159849792718887, -0.1562819927930832
812, -0.024613799527287483, -0.03446900099515915
813, 0.11754599958658218, -0.10361199826002121
882, -0.029925299808382988, -0.006184650119394064
883, 0.12478599697351456, -0.06769149750471115
952, -0.03762120008468628, 0.022588999941945076
953, 0.1433510035276413, -0.026319699361920357
1022, -0.04140299931168556, 0.04281960055232048
1023, 0.14117799699306488, 0.02852329984307289
1092, -0.05538250133395195, 0.08388499915599823
1093, 0.15865099430084229, 0.0674407035112381
1162, -0.05606890097260475, 0.1188109964132309
1163, 0.1084899976849556, 0.10323700308799744
1233, -0.0681442990899086, 0.14566199481487274
1234, 0.05979910120368004, 0.11782500147819519
1306, -0.08419059962034225, 0.19803200662136078
1307, -0.0745484009385109, 0.2237589955329895
1308, -0.009075989946722984, 0.1771869957447052
1309, 0.02746189944446087, 0.15244700014591217
1384, -0.09421270340681076, 0.2596679925918579
1385, -0.05115929991006851, 0.23559600114822388
1386, 0.00028954900335520506, 0.24015499651432037
