id, x, y
590, -0.03359920158982277, -0.09814000129699707
591, 0.0015823099529370666, -0.10770200192928314
592, 0.003900269977748394, -0.13065099716186523
593, -0.010095600038766861, -0.17471399903297424
594, 0.03671260178089142, -0.14787699282169342
668, -0.04194540157914162, -0.07001759856939316
669, 0.047817401587963104, -0.12633100152015686
741, -0.04047200083732605, -0.032585300505161285
742, 0.10053499788045883, -0.08911609649658203
812, -0.04432540014386177, -0.010625500231981277
813, 0.08704739809036255, -0.05927849933505058
882, -0.05426830053329468, 0.01711300015449524
883, 0.10810799896717072, -0.03500960022211075
952, -0.059009600430727005, 0.03300689905881882
953, 0.1143449991941452, 0.0028125098906457424
1022, -0.06067709997296333, 0.05426179990172386
1023, 0.08826020359992981, 0.021100599318742752
1092, -0.0710659995675087, 0.07777679711580276
1093, 0.08140020072460175, 0.046864498406648636
1162, -0.09253430366516113, 0.11615200340747833
1163, 0.07279510051012039, 0.0877612978219986
1233, -0.07979089766740799, 0.13541899621486664
1234, 0.04479629918932915, 0.08674219995737076
1306, -0.07056009769439697, 0.17575600743293762
1307, -0.09065499901771545, 0.1952739953994751
1308, 0.03258740156888962, 0.13911700248718262
1309, 0.020021900534629822, 0.11680600047111511
1384, -0.027828600257635117, 0.20157499611377716
1385, -0.01691420003771782, 0.18139100074768066
1386, 0.0019589299336075783, 0.16170699894428253
