id, x, y
590, -0.09055159986019135, -0.03223399817943573
591, -0.053434401750564575, -0.016711799427866936
592, -0.02803169935941696, -0.03916740044951439
593, 0.016671499237418175, -0.06193859875202179
594, 0.04759090021252632, -0.12024900317192078
668, -0.0998309999704361, 0.005760880187153816
669, 0.0586341992020607, -0.0407865010201931
741, -0.1234000027179718, 0.018506599590182304
742, 0.10317900031805038, -0.013714900240302086
812, -0.13775600492954254, 0.015421300195157528
813, 0.13093599677085876, -0.00952283013612032
882, -0.17135800421237946, 0.049573399126529694
883, 0.15474100410938263, -0.013777299784123898
952, -0.15168899297714233, 0.03165839985013008
953, 0.1745229959487915, -0.023423900827765465
1022, -0.16738399863243103, 0.03655159845948219
1023, 0.19631899893283844, -0.03309490159153938
1092, -0.16298800706863403, 0.0745185986161232
1093, 0.16162699460983276, -0.0007182490080595016
1162, -0.16957999765872955, 0.04526180028915405
1163, 0.1368360072374344, 0.04723680019378662
1233, -0.12010099738836288, 0.04306169971823692
1234, 0.10216300189495087, 0.09977319836616516
1306, -0.06982859969139099, 0.08153960108757019
1307, -0.05542590096592903, 0.06326659768819809
1308, 0.05089600011706352, 0.07172700017690659
1309, 0.08250240236520767, 0.08257070183753967
1384, -0.013521100394427776, 0.07403969764709473
1385, -0.014966700226068497, 0.10295599699020386
1386, 0.02792469970881939, 0.09987329691648483
