id, x, y
590, -0.43895798921585083, -2.086250066757202
591, -0.3261849880218506, -2.4503400325775146
592, -0.04485639929771423, -2.596489906311035
593, 0.2666670083999634, -2.4757699966430664
594, 0.35787200927734375, -2.2717599868774414
668, -0.4471530020236969, -1.6127400398254395
669, 0.40025201439857483, -2.037290096282959
741, -0.40252798795700073, -0.970399022102356
742, 0.4092459976673126, -0.9464520215988159
812, -0.38767701387405396, -0.6996480226516724
813, 0.39614999294281006, -0.6740869879722595
882, -0.3823469877243042, -0.3417069911956787
883, 0.3912520110607147, -0.3551740050315857
952, -0.3921560049057007, -0.07659050077199936
953, 0.38701099157333374, -0.14937199652194977
1022, -0.39304599165916443, 0.13128800690174103
1023, 0.3867560029029846, 0.1193540021777153
1092, -0.38787099719047546, 0.3786570131778717
1093, 0.39414501190185547, 0.3768549859523773
1162, -0.3973959982395172, 0.6191120147705078
1163, 0.39296799898147583, 0.7653459906578064
1233, -0.42385199666023254, 1.1924699544906616
1234, 0.4174340069293976, 1.165470004081726
1306, -0.4629890024662018, 1.7848299741744995
1307, -0.4163550138473511, 2.161750078201294
1308, 0.4333910048007965, 2.0454599857330322
1309, 0.4453740119934082, 1.6242200136184692
1384, -0.2882789969444275, 2.472259998321533
1385, 0.0844229981303215, 2.6697099208831787
1386, 0.30412301421165466, 2.474709987640381
