id, x, y
590, -0.4701490104198456, -2.130549907684326
591, -0.36521899700164795, -2.4582901000976562
592, -0.04856500029563904, -2.6859700679779053
593, 0.2977119982242584, -2.4751100540161133
594, 0.46719300746917725, -2.187380075454712
668, -0.5056359767913818, -1.7895900011062622
669, 0.5033820271492004, -1.660230040550232
741, -0.5079370141029358, -0.9948359727859497
742, 0.5059829950332642, -1.0293899774551392
812, -0.5082659721374512, -0.7028279900550842
813, 0.4967769980430603, -0.6932690143585205
882, -0.511775016784668, -0.3436349928379059
883, 0.5134620070457458, -0.37670499086380005
952, -0.5086010098457336, -0.09833209961652756
953, 0.5072010159492493, -0.13098500669002533
1022, -0.513795018196106, 0.14099200069904327
1023, 0.5063260197639465, 0.1157820001244545
1092, -0.5156999826431274, 0.39127498865127563
1093, 0.5093920230865479, 0.36076200008392334
1162, -0.5149210095405579, 0.6434969902038574
1163, 0.50975102186203, 0.7557979822158813
1233, -0.5128809809684753, 1.2373100519180298
1234, 0.5180749893188477, 1.2200499773025513
1306, -0.49849799275398254, 1.628499984741211
1307, -0.493831992149353, 2.102489948272705
1308, 0.4860149919986725, 2.000109910964966
1309, 0.5136100053787231, 1.6386200189590454
1384, -0.3597530126571655, 2.464240074157715
1385, 0.04648210108280182, 2.8500099182128906
1386, 0.3206399977207184, 2.4794700145721436
