id, x, y
590, -0.07809320092201233, -0.020429400727152824
591, -0.04718700051307678, -0.013833500444889069
592, -0.0192393995821476, -0.020754700526595116
593, 0.00955606997013092, -0.04139919951558113
594, 0.025575799867510796, -0.08096040040254593
668, -0.09078449755907059, -0.06345730274915695
669, 0.08274420350790024, -0.054556701332330704
741, -0.1545799970626831, -0.048557400703430176
742, 0.11275099962949753, -0.0634315013885498
812, -0.1666020005941391, -0.018905499950051308
813, 0.13775399327278137, -0.03830549865961075
882, -0.14517800509929657, -0.0007094580214470625
883, 0.16676199436187744, -0.030538300052285194
952, -0.11952199786901474, 0.03148049861192703
953, 0.19234299659729004, -0.030321499332785606
1022, -0.12821899354457855, 0.006088799796998501
1023, 0.17833000421524048, 0.00020533500355668366
1092, -0.11280599981546402, 0.020667899399995804
1093, 0.17671699821949005, 0.030034799128770828
1162, -0.10228399932384491, 0.041420500725507736
1163, 0.12533600628376007, 0.06215810030698776
1233, -0.09309539943933487, 0.0720134973526001
1234, 0.10536400228738785, 0.10339000076055527
1306, -0.06760069727897644, 0.0923163965344429
1307, -0.052554599940776825, 0.12771600484848022
1308, 0.03801409900188446, 0.15142099559307098
1309, 0.06244640052318573, 0.14758999645709991
1384, -0.019172199070453644, 0.14060699939727783
1385, -0.016425900161266327, 0.17133000493049622
1386, 0.01755709946155548, 0.15764500200748444
