id, x, y
590, -0.1492149978876114, -0.24664099514484406
591, -0.07539509981870651, -0.2861579954624176
592, -0.08553549647331238, -0.3681020140647888
593, 0.02206379920244217, -0.38882699608802795
594, 0.07212299853563309, -0.33815300464630127
668, -0.11398900300264359, -0.18628300726413727
669, 0.10409100353717804, -0.30223700404167175
741, -0.15821699798107147, -0.1605300009250641
742, 0.15517200529575348, -0.27339500188827515
812, -0.19179299473762512, -0.10160800069570541
813, 0.17264199256896973, -0.1892710030078888
882, -0.23959000408649445, -0.0726097971200943
883, 0.20540399849414825, -0.14390499889850616
952, -0.2864449918270111, -0.06598559767007828
953, 0.25268200039863586, -0.11324000358581543
1022, -0.28769201040267944, 0.020440399646759033
1023, 0.23290300369262695, -0.038636598736047745
1092, -0.24131999909877777, 0.05177389830350876
1093, 0.24519799649715424, 0.031200099736452103
1162, -0.2034270018339157, 0.09395790100097656
1163, 0.20309500396251678, 0.07394450157880783
1233, -0.19051599502563477, 0.1505029946565628
1234, 0.1712159961462021, 0.1388310045003891
1306, -0.15563799440860748, 0.1879040002822876
1307, -0.1780869960784912, 0.24061299860477448
1308, 0.07768689841032028, 0.22081999480724335
1309, 0.15752899646759033, 0.20311400294303894
1384, -0.09369099885225296, 0.2943120002746582
1385, -0.03001910075545311, 0.25342801213264465
1386, 0.04160090163350105, 0.30394598841667175
